,time,ReflectionCoefficientPhase
15601,2024-03-14 09:03:33.578920+00:00,307.524849
15602,2024-03-14 09:03:33.702463+00:00,309.348
15603,2024-03-14 09:03:33.779028+00:00,306.531091
15604,2024-03-14 09:03:33.878995+00:00,309.731341
15605,2024-03-14 09:03:33.978575+00:00,306.546406
15606,2024-03-14 09:03:34.078020+00:00,308.264624
15607,2024-03-14 09:03:34.178148+00:00,306.521963
15608,2024-03-14 09:03:34.278568+00:00,307.907511
15609,2024-03-14 09:03:34.378569+00:00,307.552179
15610,2024-03-14 09:03:34.478185+00:00,307.840662
15611,2024-03-14 09:03:34.578530+00:00,306.996399
15612,2024-03-14 09:03:34.678377+00:00,308.983026
15613,2024-03-14 09:03:34.778005+00:00,310.057576
15614,2024-03-14 09:03:34.878242+00:00,308.245552
15615,2024-03-14 09:03:34.978380+00:00,307.96568
15616,2024-03-14 09:03:35.078796+00:00,307.747046
15617,2024-03-14 09:03:35.178418+00:00,307.20763
15618,2024-03-14 09:03:35.279438+00:00,308.128201
15619,2024-03-14 09:03:35.378208+00:00,307.151514
15620,2024-03-14 09:03:35.478213+00:00,308.332911
15621,2024-03-14 09:03:35.578937+00:00,307.360846
15622,2024-03-14 09:03:35.678103+00:00,308.066128
15623,2024-03-14 09:03:35.779833+00:00,307.962571
15624,2024-03-14 09:03:35.878507+00:00,307.218671
15625,2024-03-14 09:03:35.978250+00:00,306.714789
15626,2024-03-14 09:03:36.078816+00:00,308.175406
15627,2024-03-14 09:03:36.178518+00:00,307.764025
15628,2024-03-14 09:03:36.278104+00:00,307.845887
15629,2024-03-14 09:03:36.379206+00:00,308.055916
15630,2024-03-14 09:03:36.479003+00:00,306.278705
15631,2024-03-14 09:03:36.578784+00:00,308.448174
15632,2024-03-14 09:03:36.677184+00:00,308.448174
15633,2024-03-14 09:03:36.777845+00:00,308.448174
15634,2024-03-14 09:03:36.877875+00:00,308.448174
15635,2024-03-14 09:03:36.978321+00:00,308.448174
15636,2024-03-14 09:03:37.078062+00:00,308.448174
15637,2024-03-14 09:03:37.178914+00:00,308.043647
15638,2024-03-14 09:03:37.278455+00:00,305.105944
15639,2024-03-14 09:03:37.378721+00:00,308.047117
15640,2024-03-14 09:03:37.478982+00:00,305.89996
15641,2024-03-14 09:03:37.578718+00:00,307.718534
15642,2024-03-14 09:03:37.679318+00:00,306.804454
15643,2024-03-14 09:03:37.778639+00:00,308.101612
15644,2024-03-14 09:03:37.877197+00:00,307.966498
15645,2024-03-14 09:03:37.979498+00:00,307.222414
15646,2024-03-14 09:03:38.079113+00:00,308.163318
15647,2024-03-14 09:03:38.178795+00:00,308.929028
15648,2024-03-14 09:03:38.278561+00:00,306.911569
15649,2024-03-14 09:03:38.378517+00:00,308.6391
15650,2024-03-14 09:03:38.478392+00:00,308.248865
15651,2024-03-14 09:03:38.578893+00:00,307.640883
15652,2024-03-14 09:03:38.678902+00:00,307.873199
15653,2024-03-14 09:03:38.778838+00:00,308.196041
15654,2024-03-14 09:03:38.879187+00:00,304.987588
15655,2024-03-14 09:03:38.978272+00:00,306.308012
15656,2024-03-14 09:03:39.079136+00:00,307.835449
15657,2024-03-14 09:03:39.178594+00:00,308.360545
15658,2024-03-14 09:03:39.278400+00:00,307.290258
15659,2024-03-14 09:03:39.378805+00:00,307.949682
15660,2024-03-14 09:03:39.478774+00:00,307.144503
15661,2024-03-14 09:03:39.578248+00:00,307.836806
15662,2024-03-14 09:03:39.679456+00:00,307.025618
15663,2024-03-14 09:03:39.779850+00:00,308.277852
15664,2024-03-14 09:03:39.879014+00:00,306.95138
15665,2024-03-14 09:03:39.978791+00:00,307.47674
15666,2024-03-14 09:03:40.078508+00:00,308.721627
15667,2024-03-14 09:03:40.179245+00:00,308.682815
15668,2024-03-14 09:03:40.278340+00:00,306.612233
15669,2024-03-14 09:03:40.378457+00:00,308.059573
15670,2024-03-14 09:03:40.478745+00:00,307.735018
15671,2024-03-14 09:03:40.578878+00:00,307.242632
15672,2024-03-14 09:03:40.678520+00:00,307.551832
15673,2024-03-14 09:03:40.779080+00:00,308.780517
15674,2024-03-14 09:03:40.878935+00:00,306.753232
15675,2024-03-14 09:03:40.978753+00:00,306.722382
15676,2024-03-14 09:03:41.078867+00:00,308.390798
15677,2024-03-14 09:03:41.178219+00:00,306.215632
15678,2024-03-14 09:03:41.278698+00:00,306.207355
15679,2024-03-14 09:03:41.378833+00:00,307.340526
15680,2024-03-14 09:03:41.478237+00:00,307.494563
15681,2024-03-14 09:03:41.578369+00:00,306.800075
15682,2024-03-14 09:03:41.678975+00:00,308.450102
15683,2024-03-14 09:03:41.778659+00:00,307.958863
15684,2024-03-14 09:03:41.878814+00:00,308.177398
15685,2024-03-14 09:03:41.979138+00:00,307.177421
15686,2024-03-14 09:03:42.078382+00:00,309.728531
15687,2024-03-14 09:03:42.178357+00:00,306.88166
15688,2024-03-14 09:03:42.278821+00:00,307.10743
15689,2024-03-14 09:03:42.378848+00:00,306.925269
15690,2024-03-14 09:03:42.478329+00:00,307.508498
15691,2024-03-14 09:03:42.578649+00:00,306.705335
15692,2024-03-14 09:03:42.677969+00:00,307.322832
15693,2024-03-14 09:03:42.778733+00:00,308.553529
15694,2024-03-14 09:03:42.878167+00:00,306.646263
15695,2024-03-14 09:03:42.977169+00:00,307.875767
15696,2024-03-14 09:03:43.077935+00:00,307.193015
15697,2024-03-14 09:03:43.178166+00:00,308.170149
15698,2024-03-14 09:03:43.277638+00:00,307.801088
15699,2024-03-14 09:03:43.377539+00:00,306.197555
15700,2024-03-14 09:03:43.477007+00:00,308.164884
15701,2024-03-14 09:03:43.577180+00:00,305.387824
15702,2024-03-14 09:03:43.701893+00:00,307.84881
15703,2024-03-14 09:03:43.777258+00:00,308.235711
15704,2024-03-14 09:03:43.877703+00:00,307.831245
15705,2024-03-14 09:03:43.977137+00:00,306.458509
15706,2024-03-14 09:03:44.077524+00:00,306.825961
15707,2024-03-14 09:03:44.176858+00:00,307.640394
15708,2024-03-14 09:03:44.277121+00:00,307.302396
15709,2024-03-14 09:03:44.377505+00:00,307.623148
15710,2024-03-14 09:03:44.477603+00:00,308.324846
15711,2024-03-14 09:03:44.577750+00:00,307.466207
15712,2024-03-14 09:03:44.677341+00:00,307.090312
15713,2024-03-14 09:03:44.777145+00:00,306.142417
15714,2024-03-14 09:03:44.876627+00:00,308.058159
15715,2024-03-14 09:03:44.977284+00:00,307.085365
15716,2024-03-14 09:03:45.077567+00:00,307.647147
15717,2024-03-14 09:03:45.176703+00:00,308.731893
15718,2024-03-14 09:03:45.277043+00:00,307.078391
15719,2024-03-14 09:03:45.377122+00:00,308.207754
15720,2024-03-14 09:03:45.476857+00:00,306.248935
15721,2024-03-14 09:03:45.577368+00:00,307.825117
15722,2024-03-14 09:03:45.677375+00:00,307.505545
15723,2024-03-14 09:03:45.777102+00:00,306.906287
15724,2024-03-14 09:03:45.877009+00:00,309.704517
15725,2024-03-14 09:03:45.976934+00:00,307.34664
15726,2024-03-14 09:03:46.077072+00:00,308.438444
15727,2024-03-14 09:03:46.177245+00:00,309.018326
15728,2024-03-14 09:03:46.276311+00:00,307.096296
15729,2024-03-14 09:03:46.376402+00:00,307.477112
15730,2024-03-14 09:03:46.476557+00:00,308.591541
15731,2024-03-14 09:03:46.577093+00:00,308.305917
15732,2024-03-14 09:03:46.676771+00:00,307.286438
15733,2024-03-14 09:03:46.776852+00:00,306.746696
15734,2024-03-14 09:03:46.876717+00:00,306.982352
15735,2024-03-14 09:03:46.977479+00:00,308.412982
15736,2024-03-14 09:03:47.076584+00:00,308.099056
15737,2024-03-14 09:03:47.176690+00:00,307.465713
15738,2024-03-14 09:03:47.276738+00:00,309.405231
15739,2024-03-14 09:03:47.377046+00:00,306.464894
15740,2024-03-14 09:03:47.476582+00:00,308.91137
15741,2024-03-14 09:03:47.576430+00:00,306.650906
15742,2024-03-14 09:03:47.677092+00:00,307.784601
15743,2024-03-14 09:03:47.776553+00:00,306.879651
15744,2024-03-14 09:03:47.876229+00:00,308.97678
15745,2024-03-14 09:03:47.975953+00:00,307.452728
15746,2024-03-14 09:03:48.076839+00:00,307.623517
15747,2024-03-14 09:03:48.176104+00:00,306.358253
15748,2024-03-14 09:03:48.277844+00:00,306.652087
15749,2024-03-14 09:03:48.377107+00:00,306.716629
15750,2024-03-14 09:03:48.476210+00:00,305.898071
15751,2024-03-14 09:03:48.578968+00:00,306.486838
15752,2024-03-14 09:03:48.677517+00:00,307.386843
15753,2024-03-14 09:03:48.777145+00:00,308.29593
15754,2024-03-14 09:03:48.877563+00:00,307.000711
15755,2024-03-14 09:03:48.977068+00:00,307.610713
15756,2024-03-14 09:03:49.077532+00:00,307.091715
15757,2024-03-14 09:03:49.177842+00:00,306.706148
15758,2024-03-14 09:03:49.277484+00:00,304.55671
15759,2024-03-14 09:03:49.377368+00:00,308.379969
15760,2024-03-14 09:03:49.477650+00:00,306.922279
15761,2024-03-14 09:03:49.578082+00:00,307.355517
15762,2024-03-14 09:03:49.677253+00:00,306.244935
15763,2024-03-14 09:03:49.777695+00:00,306.866428
15764,2024-03-14 09:03:49.877164+00:00,306.71765
15765,2024-03-14 09:03:49.977435+00:00,306.651673
15766,2024-03-14 09:03:50.077401+00:00,306.853377
15767,2024-03-14 09:03:50.178003+00:00,307.34064
15768,2024-03-14 09:03:50.277622+00:00,307.729076
15769,2024-03-14 09:03:50.377064+00:00,307.183849
15770,2024-03-14 09:03:50.477122+00:00,306.264583
15771,2024-03-14 09:03:50.578018+00:00,305.523702
15772,2024-03-14 09:03:50.677264+00:00,307.018132
15773,2024-03-14 09:03:50.777582+00:00,306.806225
15774,2024-03-14 09:03:50.877924+00:00,306.587303
15775,2024-03-14 09:03:50.978211+00:00,306.992244
15776,2024-03-14 09:03:51.077044+00:00,307.658217
15777,2024-03-14 09:03:51.177197+00:00,308.711531
15778,2024-03-14 09:03:51.277274+00:00,308.4352
15779,2024-03-14 09:03:51.377361+00:00,306.201609
15780,2024-03-14 09:03:51.477020+00:00,308.029688
15781,2024-03-14 09:03:51.577150+00:00,307.85517
15782,2024-03-14 09:03:51.677225+00:00,306.754645
15783,2024-03-14 09:03:51.777516+00:00,307.748654
15784,2024-03-14 09:03:51.878689+00:00,307.983058
15785,2024-03-14 09:03:51.977644+00:00,307.259691
15786,2024-03-14 09:03:52.078011+00:00,308.079726
15787,2024-03-14 09:03:52.177108+00:00,308.436337
15788,2024-03-14 09:03:52.276991+00:00,308.449492
15789,2024-03-14 09:03:52.377097+00:00,308.019238
15790,2024-03-14 09:03:52.477029+00:00,307.262634
15791,2024-03-14 09:03:52.577306+00:00,306.8315
15792,2024-03-14 09:03:52.677389+00:00,306.56639
15793,2024-03-14 09:03:52.777184+00:00,307.691558
15794,2024-03-14 09:03:52.877526+00:00,306.258916
15795,2024-03-14 09:03:52.978021+00:00,307.269297
15796,2024-03-14 09:03:53.077130+00:00,306.899629
15797,2024-03-14 09:03:53.177298+00:00,307.931978
15798,2024-03-14 09:03:53.277539+00:00,307.048867
15799,2024-03-14 09:03:53.377263+00:00,307.462092
15800,2024-03-14 09:03:53.475988+00:00,306.939638
15801,2024-03-14 09:03:53.576800+00:00,306.85691
15802,2024-03-14 09:03:53.700836+00:00,307.80869
15803,2024-03-14 09:03:53.777008+00:00,305.9811
15804,2024-03-14 09:03:53.877142+00:00,306.570321
15805,2024-03-14 09:03:53.977145+00:00,307.216132
15806,2024-03-14 09:03:54.076725+00:00,306.945896
15807,2024-03-14 09:03:54.177289+00:00,306.955975
15808,2024-03-14 09:03:54.276648+00:00,307.455945
15809,2024-03-14 09:03:54.376667+00:00,307.666204
15810,2024-03-14 09:03:54.477615+00:00,306.230851
15811,2024-03-14 09:03:54.577349+00:00,307.355367
15812,2024-03-14 09:03:54.677189+00:00,306.433984
15813,2024-03-14 09:03:54.776590+00:00,305.725972
15814,2024-03-14 09:03:54.876537+00:00,307.234308
15815,2024-03-14 09:03:54.977494+00:00,306.578131
15816,2024-03-14 09:03:55.076711+00:00,307.532324
15817,2024-03-14 09:03:55.176753+00:00,308.140244
15818,2024-03-14 09:03:55.276850+00:00,306.502098
15819,2024-03-14 09:03:55.376370+00:00,306.501278
15820,2024-03-14 09:03:55.476326+00:00,307.086035
15821,2024-03-14 09:03:55.577100+00:00,308.9116
15822,2024-03-14 09:03:55.676852+00:00,307.352226
15823,2024-03-14 09:03:55.777493+00:00,307.256821
15824,2024-03-14 09:03:55.877239+00:00,307.236592
15825,2024-03-14 09:03:55.976595+00:00,305.954852
15826,2024-03-14 09:03:56.076506+00:00,306.957029
15827,2024-03-14 09:03:56.177386+00:00,307.695526
15828,2024-03-14 09:03:56.277062+00:00,306.757523
15829,2024-03-14 09:03:56.376792+00:00,305.87644
15830,2024-03-14 09:03:56.476858+00:00,307.141872
15831,2024-03-14 09:03:56.576360+00:00,305.893243
15832,2024-03-14 09:03:56.676882+00:00,306.512428
15833,2024-03-14 09:03:56.776358+00:00,307.063741
15834,2024-03-14 09:03:56.876368+00:00,306.284283
15835,2024-03-14 09:03:56.976613+00:00,306.421656
15836,2024-03-14 09:03:57.076642+00:00,305.870224
15837,2024-03-14 09:03:57.177125+00:00,307.927349
15838,2024-03-14 09:03:57.276630+00:00,308.216173
15839,2024-03-14 09:03:57.376656+00:00,305.762886
15840,2024-03-14 09:03:57.477007+00:00,306.033801
15841,2024-03-14 09:03:57.576114+00:00,306.834615
15842,2024-03-14 09:03:57.676594+00:00,306.493682
15843,2024-03-14 09:03:57.776670+00:00,307.55842
15844,2024-03-14 09:03:57.876191+00:00,306.732925
15845,2024-03-14 09:03:57.976143+00:00,307.185667
15846,2024-03-14 09:03:58.076498+00:00,305.462357
15847,2024-03-14 09:03:58.176491+00:00,307.56123
15848,2024-03-14 09:03:58.276720+00:00,305.989451
15849,2024-03-14 09:03:58.376603+00:00,304.323949
15850,2024-03-14 09:03:58.476930+00:00,306.580028
15851,2024-03-14 09:03:58.575333+00:00,306.655363
15852,2024-03-14 09:03:58.675922+00:00,305.463321
15853,2024-03-14 09:03:58.776001+00:00,306.565163
15854,2024-03-14 09:03:58.875696+00:00,307.744238
15855,2024-03-14 09:03:58.976305+00:00,306.664879
15856,2024-03-14 09:03:59.085133+00:00,307.465587
15857,2024-03-14 09:03:59.176866+00:00,305.72224
15858,2024-03-14 09:03:59.276557+00:00,306.327702
15859,2024-03-14 09:03:59.377334+00:00,306.309728
15860,2024-03-14 09:03:59.476222+00:00,307.035369
15861,2024-03-14 09:03:59.577714+00:00,307.66237
15862,2024-03-14 09:03:59.676536+00:00,306.175223
15863,2024-03-14 09:03:59.775579+00:00,306.632198
15864,2024-03-14 09:03:59.875599+00:00,306.600394
15865,2024-03-14 09:03:59.976731+00:00,306.966189
15866,2024-03-14 09:04:00.076376+00:00,308.372891
15867,2024-03-14 09:04:00.175979+00:00,306.604207
15868,2024-03-14 09:04:00.275858+00:00,307.361725
15869,2024-03-14 09:04:00.376053+00:00,307.086436
15870,2024-03-14 09:04:00.476384+00:00,306.900732
15871,2024-03-14 09:04:00.576316+00:00,304.172543
15872,2024-03-14 09:04:00.675674+00:00,307.613453
15873,2024-03-14 09:04:00.775917+00:00,305.746477
15874,2024-03-14 09:04:00.876345+00:00,307.117472
15875,2024-03-14 09:04:00.976052+00:00,306.593921
15876,2024-03-14 09:04:01.076672+00:00,308.026354
15877,2024-03-14 09:04:01.176659+00:00,306.505587
15878,2024-03-14 09:04:01.275959+00:00,306.904711
15879,2024-03-14 09:04:01.375700+00:00,306.962817
15880,2024-03-14 09:04:01.475880+00:00,307.979098
15881,2024-03-14 09:04:01.575932+00:00,306.283077
15882,2024-03-14 09:04:01.676356+00:00,308.215105
15883,2024-03-14 09:04:01.775937+00:00,308.108981
15884,2024-03-14 09:04:01.875986+00:00,307.123026
15885,2024-03-14 09:04:01.975825+00:00,306.939413
15886,2024-03-14 09:04:02.075333+00:00,306.521627
15887,2024-03-14 09:04:02.175865+00:00,306.765924
15888,2024-03-14 09:04:02.275613+00:00,307.370124
15889,2024-03-14 09:04:02.375597+00:00,307.52422
15890,2024-03-14 09:04:02.475893+00:00,306.521814
15891,2024-03-14 09:04:02.576202+00:00,306.594438
15892,2024-03-14 09:04:02.676123+00:00,307.023703
15893,2024-03-14 09:04:02.775261+00:00,306.336181
15894,2024-03-14 09:04:02.875242+00:00,307.064187
15895,2024-03-14 09:04:02.975120+00:00,306.5867
15896,2024-03-14 09:04:03.076705+00:00,306.737269
15897,2024-03-14 09:04:03.175657+00:00,306.341685
15898,2024-03-14 09:04:03.275185+00:00,306.667186
15899,2024-03-14 09:04:03.375519+00:00,309.238332
15900,2024-03-14 09:04:03.475849+00:00,305.738896
15901,2024-03-14 09:04:03.575838+00:00,306.508645
15902,2024-03-14 09:04:03.698311+00:00,306.858341
15903,2024-03-14 09:04:03.774989+00:00,307.441939
15904,2024-03-14 09:04:03.875437+00:00,308.334736
15905,2024-03-14 09:04:03.975514+00:00,307.632455
15906,2024-03-14 09:04:04.075523+00:00,306.535093
15907,2024-03-14 09:04:04.175611+00:00,307.343816
15908,2024-03-14 09:04:04.276343+00:00,308.193387
15909,2024-03-14 09:04:04.375189+00:00,307.504651
15910,2024-03-14 09:04:04.475492+00:00,305.659118
15911,2024-03-14 09:04:04.575553+00:00,307.586778
15912,2024-03-14 09:04:04.674700+00:00,306.614306
15913,2024-03-14 09:04:04.776092+00:00,306.101519
15914,2024-03-14 09:04:04.875211+00:00,307.20728
15915,2024-03-14 09:04:04.975084+00:00,307.43498
15916,2024-03-14 09:04:05.075179+00:00,307.428893
15917,2024-03-14 09:04:05.175797+00:00,307.31717
15918,2024-03-14 09:04:05.275039+00:00,306.772612
15919,2024-03-14 09:04:05.375594+00:00,306.20841
15920,2024-03-14 09:04:05.476010+00:00,307.679594
15921,2024-03-14 09:04:05.575272+00:00,307.138632
15922,2024-03-14 09:04:05.675046+00:00,307.07481
15923,2024-03-14 09:04:05.775022+00:00,306.293155
15924,2024-03-14 09:04:05.875572+00:00,306.767598
15925,2024-03-14 09:04:05.975105+00:00,306.304181
15926,2024-03-14 09:04:06.075781+00:00,307.243958
15927,2024-03-14 09:04:06.175199+00:00,307.443046
15928,2024-03-14 09:04:06.275368+00:00,305.697758
15929,2024-03-14 09:04:06.375225+00:00,306.66661
15930,2024-03-14 09:04:06.475642+00:00,306.849086
15931,2024-03-14 09:04:06.574926+00:00,306.678666
15932,2024-03-14 09:04:06.675348+00:00,306.966239
15933,2024-03-14 09:04:06.775199+00:00,306.738991
15934,2024-03-14 09:04:06.874948+00:00,305.773035
15935,2024-03-14 09:04:06.975601+00:00,305.659814
15936,2024-03-14 09:04:07.075230+00:00,305.712384
15937,2024-03-14 09:04:07.175185+00:00,307.342506
15938,2024-03-14 09:04:07.274933+00:00,306.474998
15939,2024-03-14 09:04:07.374863+00:00,307.775204
15940,2024-03-14 09:04:07.475028+00:00,305.946246
15941,2024-03-14 09:04:07.575130+00:00,306.044787
15942,2024-03-14 09:04:07.675366+00:00,307.112977
15943,2024-03-14 09:04:07.775441+00:00,307.230394
15944,2024-03-14 09:04:07.875093+00:00,305.889761
15945,2024-03-14 09:04:07.975436+00:00,307.343076
15946,2024-03-14 09:04:08.075330+00:00,306.311882
15947,2024-03-14 09:04:08.175194+00:00,306.885648
15948,2024-03-14 09:04:08.275001+00:00,307.328204
15949,2024-03-14 09:04:08.375534+00:00,305.908312
15950,2024-03-14 09:04:08.475212+00:00,305.425228
15951,2024-03-14 09:04:08.575701+00:00,306.199979
15952,2024-03-14 09:04:08.674642+00:00,306.594764
15953,2024-03-14 09:04:08.774001+00:00,306.393677
15954,2024-03-14 09:04:08.874547+00:00,306.819646
15955,2024-03-14 09:04:08.974308+00:00,307.628184
15956,2024-03-14 09:04:09.075297+00:00,307.215837
15957,2024-03-14 09:04:09.174278+00:00,306.035586
15958,2024-03-14 09:04:09.274261+00:00,307.163762
15959,2024-03-14 09:04:09.375021+00:00,307.898368
15960,2024-03-14 09:04:09.475486+00:00,306.736703
15961,2024-03-14 09:04:09.574460+00:00,308.164767
15962,2024-03-14 09:04:09.674714+00:00,306.915409
15963,2024-03-14 09:04:09.774475+00:00,307.136852
15964,2024-03-14 09:04:09.874811+00:00,306.627482
15965,2024-03-14 09:04:09.974457+00:00,307.021189
15966,2024-03-14 09:04:10.075090+00:00,307.395565
15967,2024-03-14 09:04:10.176118+00:00,306.995237
15968,2024-03-14 09:04:10.274615+00:00,307.107753
15969,2024-03-14 09:04:10.375165+00:00,307.457283
15970,2024-03-14 09:04:10.474970+00:00,307.623869
15971,2024-03-14 09:04:10.575135+00:00,306.230527
15972,2024-03-14 09:04:10.675109+00:00,307.332371
15973,2024-03-14 09:04:10.774621+00:00,306.802809
15974,2024-03-14 09:04:10.874009+00:00,306.256428
15975,2024-03-14 09:04:10.974791+00:00,305.537132
15976,2024-03-14 09:04:11.074494+00:00,306.77251
15977,2024-03-14 09:04:11.174132+00:00,306.25635
15978,2024-03-14 09:04:11.274445+00:00,307.92226
15979,2024-03-14 09:04:11.374703+00:00,307.191888
15980,2024-03-14 09:04:11.474197+00:00,308.87044
15981,2024-03-14 09:04:11.573628+00:00,307.444077
15982,2024-03-14 09:04:11.673443+00:00,307.783101
15983,2024-03-14 09:04:11.773330+00:00,308.554984
15984,2024-03-14 09:04:11.874263+00:00,307.036754
15985,2024-03-14 09:04:11.973325+00:00,308.394044
15986,2024-03-14 09:04:12.072971+00:00,307.023298
15987,2024-03-14 09:04:12.173362+00:00,306.980796
15988,2024-03-14 09:04:12.273739+00:00,308.116973
15989,2024-03-14 09:04:12.373565+00:00,306.898565
15990,2024-03-14 09:04:12.473928+00:00,307.095276
15991,2024-03-14 09:04:12.574082+00:00,306.891473
15992,2024-03-14 09:04:12.673307+00:00,308.113758
15993,2024-03-14 09:04:12.773968+00:00,306.935905
15994,2024-03-14 09:04:12.873869+00:00,306.355936
15995,2024-03-14 09:04:12.973238+00:00,307.588885
15996,2024-03-14 09:04:13.073232+00:00,306.882785
15997,2024-03-14 09:04:13.173375+00:00,306.709549
15998,2024-03-14 09:04:13.273277+00:00,306.952575
15999,2024-03-14 09:04:13.373580+00:00,307.386828
16000,2024-03-14 09:04:13.473057+00:00,306.327035
16001,2024-03-14 09:04:13.573965+00:00,307.615726
16002,2024-03-14 09:04:13.673443+00:00,306.445023
16003,2024-03-14 09:04:13.773335+00:00,307.151474
16004,2024-03-14 09:04:13.873436+00:00,306.362467
16005,2024-03-14 09:04:13.973160+00:00,306.630475
16006,2024-03-14 09:04:14.073278+00:00,305.964916
16007,2024-03-14 09:04:14.173053+00:00,305.427745
16008,2024-03-14 09:04:14.273286+00:00,304.006105
16009,2024-03-14 09:04:14.373161+00:00,305.376099
16010,2024-03-14 09:04:14.473193+00:00,305.562187
16011,2024-03-14 09:04:14.572928+00:00,306.013672
16012,2024-03-14 09:04:14.673052+00:00,306.361432
16013,2024-03-14 09:04:14.773175+00:00,306.319532
16014,2024-03-14 09:04:14.872849+00:00,306.329194
16015,2024-03-14 09:04:14.972636+00:00,306.649521
16016,2024-03-14 09:04:15.072696+00:00,305.550551
16017,2024-03-14 09:04:15.172846+00:00,306.035131
16018,2024-03-14 09:04:15.273213+00:00,306.989402
16019,2024-03-14 09:04:15.373041+00:00,306.089503
16020,2024-03-14 09:04:15.472629+00:00,305.590941
16021,2024-03-14 09:04:15.573078+00:00,305.822895
16022,2024-03-14 09:04:15.673355+00:00,306.222299
16023,2024-03-14 09:04:15.772955+00:00,306.252002
16024,2024-03-14 09:04:15.872828+00:00,306.222415
16025,2024-03-14 09:04:15.973084+00:00,304.763979
16026,2024-03-14 09:04:16.072920+00:00,307.122686
16027,2024-03-14 09:04:16.173016+00:00,305.202076
16028,2024-03-14 09:04:16.272930+00:00,305.986292
16029,2024-03-14 09:04:16.373105+00:00,304.296472
16030,2024-03-14 09:04:16.473445+00:00,306.31045
16031,2024-03-14 09:04:16.572557+00:00,306.783553
16032,2024-03-14 09:04:16.672779+00:00,304.761002
16033,2024-03-14 09:04:16.773282+00:00,306.120239
16034,2024-03-14 09:04:16.872973+00:00,305.806655
16035,2024-03-14 09:04:16.973068+00:00,304.468526
16036,2024-03-14 09:04:17.072874+00:00,304.903696
16037,2024-03-14 09:04:17.173151+00:00,305.781057
16038,2024-03-14 09:04:17.272530+00:00,304.587751
16039,2024-03-14 09:04:17.372682+00:00,304.620494
16040,2024-03-14 09:04:17.472809+00:00,306.285947
16041,2024-03-14 09:04:17.572511+00:00,304.759095
16042,2024-03-14 09:04:17.673150+00:00,306.527541
16043,2024-03-14 09:04:17.773019+00:00,306.058439
16044,2024-03-14 09:04:17.872810+00:00,304.887398
16045,2024-03-14 09:04:17.972865+00:00,307.168144
16046,2024-03-14 09:04:18.072730+00:00,306.340401
16047,2024-03-14 09:04:18.172311+00:00,305.966875
16048,2024-03-14 09:04:18.273086+00:00,306.396264
16049,2024-03-14 09:04:18.372610+00:00,305.208999
16050,2024-03-14 09:04:18.472450+00:00,306.050008
16051,2024-03-14 09:04:18.572713+00:00,306.158184
16052,2024-03-14 09:04:18.673137+00:00,306.421625
16053,2024-03-14 09:04:18.772460+00:00,306.297786
16054,2024-03-14 09:04:18.872050+00:00,306.326213
16055,2024-03-14 09:04:18.972281+00:00,306.298526
16056,2024-03-14 09:04:19.072480+00:00,305.833331
16057,2024-03-14 09:04:19.172359+00:00,306.652515
16058,2024-03-14 09:04:19.272194+00:00,306.862453
16059,2024-03-14 09:04:19.373055+00:00,305.819509
16060,2024-03-14 09:04:19.472435+00:00,305.768964
16061,2024-03-14 09:04:19.572956+00:00,307.167638
16062,2024-03-14 09:04:19.672209+00:00,306.490911
16063,2024-03-14 09:04:19.772438+00:00,306.971191
16064,2024-03-14 09:04:19.872548+00:00,306.130215
16065,2024-03-14 09:04:19.972889+00:00,307.022437
16066,2024-03-14 09:04:20.072633+00:00,306.274963
16067,2024-03-14 09:04:20.172351+00:00,306.631169
16068,2024-03-14 09:04:20.272534+00:00,306.26867
16069,2024-03-14 09:04:20.372576+00:00,305.921453
16070,2024-03-14 09:04:20.472131+00:00,305.920511
16071,2024-03-14 09:04:20.572379+00:00,305.468692
16072,2024-03-14 09:04:20.672707+00:00,306.236714
16073,2024-03-14 09:04:20.772336+00:00,305.2064
16074,2024-03-14 09:04:20.872382+00:00,306.515242
16075,2024-03-14 09:04:20.972131+00:00,306.163187
16076,2024-03-14 09:04:21.072517+00:00,304.133335
16077,2024-03-14 09:04:21.172199+00:00,305.946894
16078,2024-03-14 09:04:21.272269+00:00,306.710745
16079,2024-03-14 09:04:21.372483+00:00,305.338761
16080,2024-03-14 09:04:21.472080+00:00,306.488458
16081,2024-03-14 09:04:21.572601+00:00,305.389315
16082,2024-03-14 09:04:21.672048+00:00,305.849295
16083,2024-03-14 09:04:21.772323+00:00,304.680739
16084,2024-03-14 09:04:21.872016+00:00,305.370034
16085,2024-03-14 09:04:21.972395+00:00,306.609029
16086,2024-03-14 09:04:22.072599+00:00,306.077419
16087,2024-03-14 09:04:22.172659+00:00,306.307674
16088,2024-03-14 09:04:22.272632+00:00,305.598783
16089,2024-03-14 09:04:22.371930+00:00,305.745598
16090,2024-03-14 09:04:22.472038+00:00,306.421762
16091,2024-03-14 09:04:22.572017+00:00,304.684797
16092,2024-03-14 09:04:22.672500+00:00,305.46502
16093,2024-03-14 09:04:22.772028+00:00,306.601177
16094,2024-03-14 09:04:22.871616+00:00,305.389878
16095,2024-03-14 09:04:22.972493+00:00,305.579859
16096,2024-03-14 09:04:23.071767+00:00,306.045843
16097,2024-03-14 09:04:23.171817+00:00,306.470624
16098,2024-03-14 09:04:23.271963+00:00,306.545448
16099,2024-03-14 09:04:23.372073+00:00,324.370296
