,time,PressureLEBT
17979,2024-03-14 09:07:39.840550+00:00,8.64e-05
17980,2024-03-14 09:07:39.941058+00:00,8.64e-05
17981,2024-03-14 09:07:40.040671+00:00,8.64e-05
17982,2024-03-14 09:07:40.141127+00:00,8.64e-05
17983,2024-03-14 09:07:40.241044+00:00,8.64e-05
17984,2024-03-14 09:07:40.340867+00:00,8.65e-05
17985,2024-03-14 09:07:40.441140+00:00,8.64e-05
17986,2024-03-14 09:07:40.541113+00:00,8.64e-05
17987,2024-03-14 09:07:40.640978+00:00,8.64e-05
17988,2024-03-14 09:07:40.740663+00:00,8.64e-05
17989,2024-03-14 09:07:40.840980+00:00,8.64e-05
17990,2024-03-14 09:07:40.940813+00:00,8.64e-05
17991,2024-03-14 09:07:41.040847+00:00,8.63e-05
17992,2024-03-14 09:07:41.141080+00:00,8.64e-05
17993,2024-03-14 09:07:41.241119+00:00,8.64e-05
17994,2024-03-14 09:07:41.340832+00:00,8.64e-05
17995,2024-03-14 09:07:41.440744+00:00,8.64e-05
17996,2024-03-14 09:07:41.540619+00:00,8.64e-05
17997,2024-03-14 09:07:41.640333+00:00,8.64e-05
17998,2024-03-14 09:07:41.740757+00:00,8.63e-05
17999,2024-03-14 09:07:41.840856+00:00,8.64e-05
18000,2024-03-14 09:07:41.940947+00:00,8.64e-05
18001,2024-03-14 09:07:42.040971+00:00,8.64e-05
18002,2024-03-14 09:07:42.140520+00:00,8.64e-05
18003,2024-03-14 09:07:42.240926+00:00,8.64e-05
18004,2024-03-14 09:07:42.340837+00:00,8.63e-05
18005,2024-03-14 09:07:42.441038+00:00,8.63e-05
18006,2024-03-14 09:07:42.540639+00:00,8.64e-05
18007,2024-03-14 09:07:42.640414+00:00,8.64e-05
18008,2024-03-14 09:07:42.740722+00:00,8.64e-05
18009,2024-03-14 09:07:42.840300+00:00,8.63e-05
18010,2024-03-14 09:07:42.940407+00:00,8.63e-05
18011,2024-03-14 09:07:43.040475+00:00,8.63e-05
18012,2024-03-14 09:07:43.140431+00:00,8.64e-05
18013,2024-03-14 09:07:43.240481+00:00,8.63e-05
18014,2024-03-14 09:07:43.340434+00:00,8.64e-05
18015,2024-03-14 09:07:43.439943+00:00,8.64e-05
18016,2024-03-14 09:07:43.540112+00:00,8.64e-05
18017,2024-03-14 09:07:43.640425+00:00,8.63e-05
18018,2024-03-14 09:07:43.740249+00:00,8.63e-05
18019,2024-03-14 09:07:43.840504+00:00,8.65e-05
18020,2024-03-14 09:07:43.940609+00:00,8.66e-05
18021,2024-03-14 09:07:44.040377+00:00,8.67e-05
18022,2024-03-14 09:07:44.140872+00:00,8.68e-05
18023,2024-03-14 09:07:44.239976+00:00,8.68e-05
18024,2024-03-14 09:07:44.339511+00:00,8.69e-05
18025,2024-03-14 09:07:44.439639+00:00,8.69e-05
18026,2024-03-14 09:07:44.539505+00:00,8.69e-05
18027,2024-03-14 09:07:44.640531+00:00,8.69e-05
18028,2024-03-14 09:07:44.739729+00:00,8.69e-05
18029,2024-03-14 09:07:44.840421+00:00,8.7e-05
18030,2024-03-14 09:07:44.939557+00:00,8.7e-05
18031,2024-03-14 09:07:45.039628+00:00,8.7e-05
18032,2024-03-14 09:07:45.139396+00:00,8.69e-05
18033,2024-03-14 09:07:45.240320+00:00,8.69e-05
18034,2024-03-14 09:07:45.339382+00:00,8.69e-05
18035,2024-03-14 09:07:45.439571+00:00,8.69e-05
18036,2024-03-14 09:07:45.539901+00:00,8.69e-05
18037,2024-03-14 09:07:45.639135+00:00,8.69e-05
18038,2024-03-14 09:07:45.739101+00:00,8.69e-05
18039,2024-03-14 09:07:45.839212+00:00,8.69e-05
18040,2024-03-14 09:07:45.939621+00:00,8.7e-05
18041,2024-03-14 09:07:46.039716+00:00,8.7e-05
18042,2024-03-14 09:07:46.139303+00:00,8.69e-05
18043,2024-03-14 09:07:46.239369+00:00,8.69e-05
18044,2024-03-14 09:07:46.339127+00:00,8.7e-05
18045,2024-03-14 09:07:46.439287+00:00,8.69e-05
18046,2024-03-14 09:07:46.539071+00:00,8.69e-05
18047,2024-03-14 09:07:46.639145+00:00,8.7e-05
18048,2024-03-14 09:07:46.739104+00:00,8.7e-05
18049,2024-03-14 09:07:46.838903+00:00,8.71e-05
18050,2024-03-14 09:07:46.939064+00:00,8.7e-05
18051,2024-03-14 09:07:47.038581+00:00,8.7e-05
18052,2024-03-14 09:07:47.139627+00:00,8.7e-05
18053,2024-03-14 09:07:47.239198+00:00,8.7e-05
18054,2024-03-14 09:07:47.338579+00:00,8.7e-05
18055,2024-03-14 09:07:47.439158+00:00,8.7e-05
18056,2024-03-14 09:07:47.538509+00:00,8.71e-05
18057,2024-03-14 09:07:47.638921+00:00,8.71e-05
18058,2024-03-14 09:07:47.738576+00:00,8.71e-05
18059,2024-03-14 09:07:47.839168+00:00,8.7e-05
18060,2024-03-14 09:07:47.938697+00:00,8.69e-05
18061,2024-03-14 09:07:48.039062+00:00,8.7e-05
18062,2024-03-14 09:07:48.138359+00:00,8.7e-05
18063,2024-03-14 09:07:48.238299+00:00,8.7e-05
18064,2024-03-14 09:07:48.338569+00:00,8.71e-05
18065,2024-03-14 09:07:48.437937+00:00,8.7e-05
18066,2024-03-14 09:07:48.537918+00:00,8.7e-05
18067,2024-03-14 09:07:48.638192+00:00,8.7e-05
18068,2024-03-14 09:07:48.738192+00:00,8.7e-05
18069,2024-03-14 09:07:48.838110+00:00,8.7e-05
18070,2024-03-14 09:07:48.938037+00:00,8.69e-05
18071,2024-03-14 09:07:49.037804+00:00,8.7e-05
18072,2024-03-14 09:07:49.137803+00:00,8.7e-05
18073,2024-03-14 09:07:49.238094+00:00,8.7e-05
18074,2024-03-14 09:07:49.337578+00:00,8.7e-05
18075,2024-03-14 09:07:49.437658+00:00,8.69e-05
18076,2024-03-14 09:07:49.537926+00:00,8.69e-05
18077,2024-03-14 09:07:49.637849+00:00,8.69e-05
18078,2024-03-14 09:07:49.738475+00:00,8.7e-05
18079,2024-03-14 09:07:49.838216+00:00,8.7e-05
18080,2024-03-14 09:07:49.938036+00:00,8.69e-05
18081,2024-03-14 09:07:50.037701+00:00,8.69e-05
18082,2024-03-14 09:07:50.137737+00:00,8.7e-05
18083,2024-03-14 09:07:50.238290+00:00,8.69e-05
18084,2024-03-14 09:07:50.337632+00:00,8.69e-05
18085,2024-03-14 09:07:50.437860+00:00,8.69e-05
18086,2024-03-14 09:07:50.537487+00:00,8.69e-05
18087,2024-03-14 09:07:50.637578+00:00,8.69e-05
18088,2024-03-14 09:07:50.737616+00:00,8.7e-05
18089,2024-03-14 09:07:50.837712+00:00,8.7e-05
18090,2024-03-14 09:07:50.937771+00:00,8.7e-05
18091,2024-03-14 09:07:51.037315+00:00,8.7e-05
18092,2024-03-14 09:07:51.137462+00:00,8.7e-05
18093,2024-03-14 09:07:51.237219+00:00,8.7e-05
18094,2024-03-14 09:07:51.337792+00:00,8.7e-05
18095,2024-03-14 09:07:51.437044+00:00,8.7e-05
18096,2024-03-14 09:07:51.537144+00:00,8.7e-05
18097,2024-03-14 09:07:51.637459+00:00,8.69e-05
18098,2024-03-14 09:07:51.737951+00:00,8.69e-05
18099,2024-03-14 09:07:51.837639+00:00,8.7e-05
18100,2024-03-14 09:07:51.936999+00:00,8.7e-05
18101,2024-03-14 09:07:52.037112+00:00,8.7e-05
18102,2024-03-14 09:07:52.137645+00:00,8.7e-05
18103,2024-03-14 09:07:52.237453+00:00,8.7e-05
18104,2024-03-14 09:07:52.336953+00:00,8.69e-05
18105,2024-03-14 09:07:52.437204+00:00,8.69e-05
18106,2024-03-14 09:07:52.537291+00:00,8.69e-05
18107,2024-03-14 09:07:52.636649+00:00,8.7e-05
18108,2024-03-14 09:07:52.737319+00:00,8.7e-05
18109,2024-03-14 09:07:52.837028+00:00,8.7e-05
18110,2024-03-14 09:07:52.937193+00:00,8.7e-05
18111,2024-03-14 09:07:53.037164+00:00,8.7e-05
18112,2024-03-14 09:07:53.136926+00:00,8.7e-05
18113,2024-03-14 09:07:53.237255+00:00,8.7e-05
18114,2024-03-14 09:07:53.336718+00:00,8.7e-05
18115,2024-03-14 09:07:53.437225+00:00,8.69e-05
18116,2024-03-14 09:07:53.537170+00:00,8.69e-05
18117,2024-03-14 09:07:53.637214+00:00,8.69e-05
18118,2024-03-14 09:07:53.737128+00:00,8.69e-05
18119,2024-03-14 09:07:53.836146+00:00,8.71e-05
18120,2024-03-14 09:07:53.936493+00:00,8.72e-05
18121,2024-03-14 09:07:54.036983+00:00,8.73e-05
18122,2024-03-14 09:07:54.136545+00:00,8.75e-05
18123,2024-03-14 09:07:54.236584+00:00,8.75e-05
18124,2024-03-14 09:07:54.336334+00:00,8.76e-05
18125,2024-03-14 09:07:54.436389+00:00,8.76e-05
18126,2024-03-14 09:07:54.537060+00:00,8.77e-05
18127,2024-03-14 09:07:54.636537+00:00,8.77e-05
18128,2024-03-14 09:07:54.736537+00:00,8.77e-05
18129,2024-03-14 09:07:54.836399+00:00,8.77e-05
18130,2024-03-14 09:07:54.936327+00:00,8.77e-05
18131,2024-03-14 09:07:55.036636+00:00,8.77e-05
18132,2024-03-14 09:07:55.136213+00:00,8.77e-05
18133,2024-03-14 09:07:55.236453+00:00,8.77e-05
18134,2024-03-14 09:07:55.336600+00:00,8.77e-05
18135,2024-03-14 09:07:55.436349+00:00,8.77e-05
18136,2024-03-14 09:07:55.536499+00:00,8.77e-05
18137,2024-03-14 09:07:55.636270+00:00,8.77e-05
18138,2024-03-14 09:07:55.736474+00:00,8.77e-05
18139,2024-03-14 09:07:55.836706+00:00,8.76e-05
18140,2024-03-14 09:07:55.936045+00:00,8.77e-05
18141,2024-03-14 09:07:56.036355+00:00,8.76e-05
18142,2024-03-14 09:07:56.136297+00:00,8.76e-05
18143,2024-03-14 09:07:56.236163+00:00,8.76e-05
18144,2024-03-14 09:07:56.336690+00:00,8.76e-05
18145,2024-03-14 09:07:56.436400+00:00,8.76e-05
18146,2024-03-14 09:07:56.536385+00:00,8.76e-05
18147,2024-03-14 09:07:56.636285+00:00,8.76e-05
18148,2024-03-14 09:07:56.736302+00:00,8.76e-05
18149,2024-03-14 09:07:56.835722+00:00,8.76e-05
18150,2024-03-14 09:07:56.935940+00:00,8.76e-05
18151,2024-03-14 09:07:57.036553+00:00,8.76e-05
18152,2024-03-14 09:07:57.135537+00:00,8.76e-05
18153,2024-03-14 09:07:57.236009+00:00,8.76e-05
18154,2024-03-14 09:07:57.335613+00:00,8.76e-05
18155,2024-03-14 09:07:57.435832+00:00,8.76e-05
18156,2024-03-14 09:07:57.535925+00:00,8.76e-05
18157,2024-03-14 09:07:57.635763+00:00,8.76e-05
18158,2024-03-14 09:07:57.735597+00:00,8.76e-05
18159,2024-03-14 09:07:57.835598+00:00,8.76e-05
18160,2024-03-14 09:07:57.936145+00:00,8.76e-05
18161,2024-03-14 09:07:58.035715+00:00,8.76e-05
18162,2024-03-14 09:07:58.136423+00:00,8.76e-05
18163,2024-03-14 09:07:58.235471+00:00,8.76e-05
18164,2024-03-14 09:07:58.336419+00:00,8.76e-05
18165,2024-03-14 09:07:58.435203+00:00,8.76e-05
18166,2024-03-14 09:07:58.535670+00:00,8.76e-05
18167,2024-03-14 09:07:58.635888+00:00,8.76e-05
18168,2024-03-14 09:07:58.736212+00:00,8.76e-05
18169,2024-03-14 09:07:58.835538+00:00,8.76e-05
18170,2024-03-14 09:07:58.935293+00:00,8.76e-05
18171,2024-03-14 09:07:59.035410+00:00,8.76e-05
18172,2024-03-14 09:07:59.135558+00:00,8.76e-05
18173,2024-03-14 09:07:59.235433+00:00,8.76e-05
18174,2024-03-14 09:07:59.335637+00:00,8.76e-05
18175,2024-03-14 09:07:59.435271+00:00,8.76e-05
18176,2024-03-14 09:07:59.535584+00:00,8.77e-05
18177,2024-03-14 09:07:59.635420+00:00,8.77e-05
18178,2024-03-14 09:07:59.734737+00:00,8.76e-05
18179,2024-03-14 09:07:59.835389+00:00,8.77e-05
18180,2024-03-14 09:07:59.935280+00:00,8.76e-05
18181,2024-03-14 09:08:00.035327+00:00,8.77e-05
18182,2024-03-14 09:08:00.135110+00:00,8.76e-05
18183,2024-03-14 09:08:00.235437+00:00,8.76e-05
18184,2024-03-14 09:08:00.334756+00:00,8.77e-05
18185,2024-03-14 09:08:00.435157+00:00,8.77e-05
18186,2024-03-14 09:08:00.534693+00:00,8.77e-05
18187,2024-03-14 09:08:00.635142+00:00,8.77e-05
18188,2024-03-14 09:08:00.734982+00:00,8.76e-05
18189,2024-03-14 09:08:00.834431+00:00,8.76e-05
18190,2024-03-14 09:08:00.935198+00:00,8.76e-05
18191,2024-03-14 09:08:01.034596+00:00,8.76e-05
18192,2024-03-14 09:08:01.134943+00:00,8.76e-05
18193,2024-03-14 09:08:01.235066+00:00,8.76e-05
18194,2024-03-14 09:08:01.335278+00:00,8.76e-05
18195,2024-03-14 09:08:01.434575+00:00,8.76e-05
18196,2024-03-14 09:08:01.534516+00:00,8.76e-05
18197,2024-03-14 09:08:01.635342+00:00,8.76e-05
18198,2024-03-14 09:08:01.734695+00:00,8.76e-05
18199,2024-03-14 09:08:01.835595+00:00,8.75e-05
18200,2024-03-14 09:08:01.934798+00:00,8.76e-05
18201,2024-03-14 09:08:02.034911+00:00,8.77e-05
18202,2024-03-14 09:08:02.134490+00:00,8.77e-05
18203,2024-03-14 09:08:02.234282+00:00,8.77e-05
18204,2024-03-14 09:08:02.334321+00:00,8.77e-05
18205,2024-03-14 09:08:02.434397+00:00,8.77e-05
18206,2024-03-14 09:08:02.534574+00:00,8.77e-05
18207,2024-03-14 09:08:02.634414+00:00,8.77e-05
18208,2024-03-14 09:08:02.734130+00:00,8.77e-05
18209,2024-03-14 09:08:02.834272+00:00,8.77e-05
18210,2024-03-14 09:08:02.934620+00:00,8.76e-05
18211,2024-03-14 09:08:03.034185+00:00,8.77e-05
18212,2024-03-14 09:08:03.134196+00:00,8.76e-05
18213,2024-03-14 09:08:03.233815+00:00,8.77e-05
18214,2024-03-14 09:08:03.334310+00:00,8.76e-05
18215,2024-03-14 09:08:03.434113+00:00,8.76e-05
18216,2024-03-14 09:08:03.534062+00:00,8.76e-05
18217,2024-03-14 09:08:03.634313+00:00,8.77e-05
18218,2024-03-14 09:08:03.734126+00:00,8.77e-05
18219,2024-03-14 09:08:03.833997+00:00,8.78e-05
18220,2024-03-14 09:08:03.933967+00:00,8.79e-05
18221,2024-03-14 09:08:04.034188+00:00,8.8e-05
18222,2024-03-14 09:08:04.134077+00:00,8.81e-05
18223,2024-03-14 09:08:04.233775+00:00,8.82e-05
18224,2024-03-14 09:08:04.334073+00:00,8.83e-05
18225,2024-03-14 09:08:04.433861+00:00,8.83e-05
18226,2024-03-14 09:08:04.533724+00:00,8.83e-05
18227,2024-03-14 09:08:04.633743+00:00,8.83e-05
18228,2024-03-14 09:08:04.734499+00:00,8.83e-05
18229,2024-03-14 09:08:04.833268+00:00,8.83e-05
18230,2024-03-14 09:08:04.933208+00:00,8.83e-05
18231,2024-03-14 09:08:05.034152+00:00,8.83e-05
18232,2024-03-14 09:08:05.133934+00:00,8.83e-05
18233,2024-03-14 09:08:05.233659+00:00,8.83e-05
18234,2024-03-14 09:08:05.333832+00:00,8.83e-05
18235,2024-03-14 09:08:05.433687+00:00,8.83e-05
18236,2024-03-14 09:08:05.533587+00:00,8.83e-05
18237,2024-03-14 09:08:05.633394+00:00,8.84e-05
18238,2024-03-14 09:08:05.733184+00:00,8.83e-05
18239,2024-03-14 09:08:05.833579+00:00,8.82e-05
18240,2024-03-14 09:08:05.933875+00:00,8.82e-05
18241,2024-03-14 09:08:06.033440+00:00,8.82e-05
18242,2024-03-14 09:08:06.143871+00:00,8.82e-05
18243,2024-03-14 09:08:06.233266+00:00,8.82e-05
18244,2024-03-14 09:08:06.333497+00:00,8.82e-05
18245,2024-03-14 09:08:06.432993+00:00,8.82e-05
18246,2024-03-14 09:08:06.533307+00:00,8.82e-05
18247,2024-03-14 09:08:06.633225+00:00,8.82e-05
18248,2024-03-14 09:08:06.733239+00:00,8.82e-05
18249,2024-03-14 09:08:06.833129+00:00,8.82e-05
18250,2024-03-14 09:08:06.932931+00:00,8.82e-05
18251,2024-03-14 09:08:07.032786+00:00,8.82e-05
18252,2024-03-14 09:08:07.132770+00:00,8.83e-05
18253,2024-03-14 09:08:07.232706+00:00,8.82e-05
18254,2024-03-14 09:08:07.332799+00:00,8.84e-05
18255,2024-03-14 09:08:07.432549+00:00,8.83e-05
18256,2024-03-14 09:08:07.533139+00:00,8.83e-05
18257,2024-03-14 09:08:07.633166+00:00,8.83e-05
18258,2024-03-14 09:08:07.732832+00:00,8.83e-05
18259,2024-03-14 09:08:07.832502+00:00,8.83e-05
18260,2024-03-14 09:08:07.933060+00:00,8.83e-05
18261,2024-03-14 09:08:08.042756+00:00,8.83e-05
18262,2024-03-14 09:08:08.132703+00:00,8.83e-05
18263,2024-03-14 09:08:08.232359+00:00,8.83e-05
18264,2024-03-14 09:08:08.332647+00:00,8.82e-05
18265,2024-03-14 09:08:08.443231+00:00,8.82e-05
18266,2024-03-14 09:08:08.532294+00:00,8.82e-05
18267,2024-03-14 09:08:08.641912+00:00,8.83e-05
18268,2024-03-14 09:08:08.732683+00:00,8.82e-05
18269,2024-03-14 09:08:08.842834+00:00,8.82e-05
18270,2024-03-14 09:08:08.942660+00:00,8.82e-05
18271,2024-03-14 09:08:09.042200+00:00,8.82e-05
18272,2024-03-14 09:08:09.142420+00:00,8.82e-05
18273,2024-03-14 09:08:09.241758+00:00,8.82e-05
18274,2024-03-14 09:08:09.342592+00:00,8.82e-05
18275,2024-03-14 09:08:09.442079+00:00,8.82e-05
18276,2024-03-14 09:08:09.542382+00:00,8.82e-05
18277,2024-03-14 09:08:09.642193+00:00,8.82e-05
18278,2024-03-14 09:08:09.741841+00:00,8.82e-05
18279,2024-03-14 09:08:09.842084+00:00,8.82e-05
18280,2024-03-14 09:08:09.941035+00:00,8.82e-05
18281,2024-03-14 09:08:10.041983+00:00,8.82e-05
18282,2024-03-14 09:08:10.141835+00:00,8.82e-05
18283,2024-03-14 09:08:10.241692+00:00,8.82e-05
18284,2024-03-14 09:08:10.341887+00:00,8.82e-05
18285,2024-03-14 09:08:10.442011+00:00,8.82e-05
18286,2024-03-14 09:08:10.541982+00:00,8.82e-05
18287,2024-03-14 09:08:10.642055+00:00,8.83e-05
18288,2024-03-14 09:08:10.741413+00:00,8.83e-05
18289,2024-03-14 09:08:10.841676+00:00,8.83e-05
18290,2024-03-14 09:08:10.941871+00:00,8.83e-05
18291,2024-03-14 09:08:11.041875+00:00,8.83e-05
18292,2024-03-14 09:08:11.141841+00:00,8.83e-05
18293,2024-03-14 09:08:11.241613+00:00,8.83e-05
18294,2024-03-14 09:08:11.341910+00:00,8.82e-05
18295,2024-03-14 09:08:11.441914+00:00,8.82e-05
18296,2024-03-14 09:08:11.541849+00:00,8.82e-05
18297,2024-03-14 09:08:11.641863+00:00,8.82e-05
18298,2024-03-14 09:08:11.741635+00:00,8.82e-05
18299,2024-03-14 09:08:11.842288+00:00,8.82e-05
18300,2024-03-14 09:08:11.941909+00:00,8.82e-05
18301,2024-03-14 09:08:12.041654+00:00,8.82e-05
18302,2024-03-14 09:08:12.141694+00:00,8.82e-05
18303,2024-03-14 09:08:12.241651+00:00,8.82e-05
18304,2024-03-14 09:08:12.342069+00:00,8.82e-05
18305,2024-03-14 09:08:12.441670+00:00,8.82e-05
18306,2024-03-14 09:08:12.541994+00:00,8.82e-05
18307,2024-03-14 09:08:12.641783+00:00,8.82e-05
18308,2024-03-14 09:08:12.741259+00:00,8.82e-05
18309,2024-03-14 09:08:12.841642+00:00,8.82e-05
18310,2024-03-14 09:08:12.941560+00:00,8.82e-05
18311,2024-03-14 09:08:13.041763+00:00,8.82e-05
18312,2024-03-14 09:08:13.141687+00:00,8.82e-05
18313,2024-03-14 09:08:13.241816+00:00,8.82e-05
18314,2024-03-14 09:08:13.341625+00:00,8.82e-05
18315,2024-03-14 09:08:13.441007+00:00,8.82e-05
18316,2024-03-14 09:08:13.541578+00:00,8.82e-05
18317,2024-03-14 09:08:13.641313+00:00,8.82e-05
18318,2024-03-14 09:08:13.741341+00:00,8.83e-05
18319,2024-03-14 09:08:13.841598+00:00,8.84e-05
18320,2024-03-14 09:08:13.941577+00:00,8.85e-05
18321,2024-03-14 09:08:14.041245+00:00,8.86e-05
18322,2024-03-14 09:08:14.140921+00:00,8.87e-05
18323,2024-03-14 09:08:14.241562+00:00,8.87e-05
18324,2024-03-14 09:08:14.341532+00:00,8.87e-05
18325,2024-03-14 09:08:14.441088+00:00,8.88e-05
18326,2024-03-14 09:08:14.541311+00:00,8.88e-05
18327,2024-03-14 09:08:14.641071+00:00,8.88e-05
18328,2024-03-14 09:08:14.741753+00:00,8.88e-05
18329,2024-03-14 09:08:14.841175+00:00,8.88e-05
18330,2024-03-14 09:08:14.941825+00:00,8.88e-05
18331,2024-03-14 09:08:15.040378+00:00,8.88e-05
18332,2024-03-14 09:08:15.141684+00:00,8.88e-05
18333,2024-03-14 09:08:15.241361+00:00,8.88e-05
18334,2024-03-14 09:08:15.340565+00:00,8.89e-05
18335,2024-03-14 09:08:15.440665+00:00,8.89e-05
18336,2024-03-14 09:08:15.540636+00:00,8.89e-05
18337,2024-03-14 09:08:15.640658+00:00,8.89e-05
18338,2024-03-14 09:08:15.740000+00:00,8.89e-05
18339,2024-03-14 09:08:15.840441+00:00,8.89e-05
18340,2024-03-14 09:08:15.940576+00:00,8.89e-05
18341,2024-03-14 09:08:16.040249+00:00,8.89e-05
18342,2024-03-14 09:08:16.140751+00:00,8.89e-05
18343,2024-03-14 09:08:16.240199+00:00,8.89e-05
18344,2024-03-14 09:08:16.340322+00:00,8.89e-05
18345,2024-03-14 09:08:16.439864+00:00,8.88e-05
18346,2024-03-14 09:08:16.540297+00:00,8.88e-05
18347,2024-03-14 09:08:16.640488+00:00,8.89e-05
18348,2024-03-14 09:08:16.740001+00:00,8.89e-05
18349,2024-03-14 09:08:16.840077+00:00,8.89e-05
18350,2024-03-14 09:08:16.940081+00:00,8.89e-05
18351,2024-03-14 09:08:17.040469+00:00,8.89e-05
18352,2024-03-14 09:08:17.139881+00:00,8.89e-05
18353,2024-03-14 09:08:17.240296+00:00,8.88e-05
18354,2024-03-14 09:08:17.340374+00:00,8.88e-05
18355,2024-03-14 09:08:17.439934+00:00,8.88e-05
18356,2024-03-14 09:08:17.539931+00:00,8.88e-05
18357,2024-03-14 09:08:17.639729+00:00,8.88e-05
18358,2024-03-14 09:08:17.740153+00:00,8.88e-05
18359,2024-03-14 09:08:17.839828+00:00,8.88e-05
18360,2024-03-14 09:08:17.940546+00:00,8.88e-05
18361,2024-03-14 09:08:18.039753+00:00,8.88e-05
18362,2024-03-14 09:08:18.139567+00:00,8.88e-05
18363,2024-03-14 09:08:18.240033+00:00,8.88e-05
18364,2024-03-14 09:08:18.339696+00:00,8.88e-05
18365,2024-03-14 09:08:18.439695+00:00,8.88e-05
18366,2024-03-14 09:08:18.539718+00:00,8.88e-05
18367,2024-03-14 09:08:18.639619+00:00,8.88e-05
18368,2024-03-14 09:08:18.739354+00:00,8.88e-05
18369,2024-03-14 09:08:18.839291+00:00,8.88e-05
18370,2024-03-14 09:08:18.939190+00:00,8.88e-05
18371,2024-03-14 09:08:19.039455+00:00,8.88e-05
18372,2024-03-14 09:08:19.139932+00:00,8.88e-05
18373,2024-03-14 09:08:19.239427+00:00,8.88e-05
18374,2024-03-14 09:08:19.339154+00:00,8.89e-05
18375,2024-03-14 09:08:19.438887+00:00,8.89e-05
18376,2024-03-14 09:08:19.539448+00:00,8.88e-05
18377,2024-03-14 09:08:19.638935+00:00,8.88e-05
18378,2024-03-14 09:08:19.738973+00:00,8.88e-05
18379,2024-03-14 09:08:19.838977+00:00,8.89e-05
18380,2024-03-14 09:08:19.938592+00:00,8.88e-05
18381,2024-03-14 09:08:20.038848+00:00,8.88e-05
18382,2024-03-14 09:08:20.139320+00:00,8.89e-05
18383,2024-03-14 09:08:20.238995+00:00,8.89e-05
18384,2024-03-14 09:08:20.339055+00:00,8.89e-05
18385,2024-03-14 09:08:20.438921+00:00,8.89e-05
18386,2024-03-14 09:08:20.539266+00:00,8.89e-05
18387,2024-03-14 09:08:20.639019+00:00,8.89e-05
18388,2024-03-14 09:08:20.739358+00:00,8.89e-05
18389,2024-03-14 09:08:20.838806+00:00,8.89e-05
18390,2024-03-14 09:08:20.938342+00:00,8.89e-05
18391,2024-03-14 09:08:21.038820+00:00,8.89e-05
18392,2024-03-14 09:08:21.138566+00:00,8.89e-05
18393,2024-03-14 09:08:21.238689+00:00,8.89e-05
18394,2024-03-14 09:08:21.338450+00:00,8.89e-05
18395,2024-03-14 09:08:21.438236+00:00,8.9e-05
18396,2024-03-14 09:08:21.538705+00:00,8.9e-05
18397,2024-03-14 09:08:21.638765+00:00,8.9e-05
18398,2024-03-14 09:08:21.738372+00:00,8.89e-05
18399,2024-03-14 09:08:21.838777+00:00,8.9e-05
18400,2024-03-14 09:08:21.938045+00:00,8.9e-05
18401,2024-03-14 09:08:22.038497+00:00,8.89e-05
18402,2024-03-14 09:08:22.138126+00:00,8.89e-05
18403,2024-03-14 09:08:22.238509+00:00,8.89e-05
18404,2024-03-14 09:08:22.338081+00:00,8.89e-05
18405,2024-03-14 09:08:22.438195+00:00,8.89e-05
18406,2024-03-14 09:08:22.538135+00:00,8.89e-05
18407,2024-03-14 09:08:22.638276+00:00,8.89e-05
18408,2024-03-14 09:08:22.738145+00:00,8.89e-05
18409,2024-03-14 09:08:22.838398+00:00,8.89e-05
18410,2024-03-14 09:08:22.938241+00:00,8.89e-05
18411,2024-03-14 09:08:23.038248+00:00,8.89e-05
18412,2024-03-14 09:08:23.138175+00:00,8.89e-05
18413,2024-03-14 09:08:23.238248+00:00,8.89e-05
18414,2024-03-14 09:08:23.337909+00:00,8.89e-05
18415,2024-03-14 09:08:23.439761+00:00,8.89e-05
18416,2024-03-14 09:08:23.538039+00:00,8.89e-05
18417,2024-03-14 09:08:23.637904+00:00,8.89e-05
18418,2024-03-14 09:08:23.737732+00:00,8.89e-05
18419,2024-03-14 09:08:23.838023+00:00,8.9e-05
18420,2024-03-14 09:08:23.937485+00:00,8.91e-05
18421,2024-03-14 09:08:24.038073+00:00,8.93e-05
18422,2024-03-14 09:08:24.137863+00:00,8.93e-05
18423,2024-03-14 09:08:24.237823+00:00,8.94e-05
18424,2024-03-14 09:08:24.337473+00:00,8.95e-05
18425,2024-03-14 09:08:24.437227+00:00,8.95e-05
18426,2024-03-14 09:08:24.537353+00:00,8.95e-05
18427,2024-03-14 09:08:24.637498+00:00,8.95e-05
18428,2024-03-14 09:08:24.737945+00:00,8.96e-05
18429,2024-03-14 09:08:24.837740+00:00,8.95e-05
18430,2024-03-14 09:08:24.937411+00:00,8.95e-05
18431,2024-03-14 09:08:25.037631+00:00,8.95e-05
18432,2024-03-14 09:08:25.137596+00:00,8.95e-05
18433,2024-03-14 09:08:25.237348+00:00,8.95e-05
18434,2024-03-14 09:08:25.336606+00:00,8.95e-05
18435,2024-03-14 09:08:25.437493+00:00,8.95e-05
18436,2024-03-14 09:08:25.537041+00:00,8.96e-05
18437,2024-03-14 09:08:25.637682+00:00,8.96e-05
18438,2024-03-14 09:08:25.737636+00:00,8.95e-05
18439,2024-03-14 09:08:25.837315+00:00,8.95e-05
18440,2024-03-14 09:08:25.937042+00:00,8.96e-05
18441,2024-03-14 09:08:26.037006+00:00,8.96e-05
18442,2024-03-14 09:08:26.137682+00:00,8.95e-05
18443,2024-03-14 09:08:26.237132+00:00,8.95e-05
18444,2024-03-14 09:08:26.337111+00:00,8.95e-05
