,time,CameraLuminosity
36,2024-03-14 08:37:37.117865+00:00,40655055.0
37,2024-03-14 08:37:37.217794+00:00,40655055.0
38,2024-03-14 08:37:37.317244+00:00,40655055.0
39,2024-03-14 08:37:37.417705+00:00,40655055.0
40,2024-03-14 08:37:37.517473+00:00,40655055.0
41,2024-03-14 08:37:37.617982+00:00,40655055.0
42,2024-03-14 08:37:37.717491+00:00,40655055.0
43,2024-03-14 08:37:37.817701+00:00,40655055.0
44,2024-03-14 08:37:37.917584+00:00,40785293.0
45,2024-03-14 08:37:38.017709+00:00,40785293.0
46,2024-03-14 08:37:38.118100+00:00,40785293.0
47,2024-03-14 08:37:38.217646+00:00,40785293.0
48,2024-03-14 08:37:38.317609+00:00,40785293.0
49,2024-03-14 08:37:38.417611+00:00,40785293.0
50,2024-03-14 08:37:38.517229+00:00,40785293.0
51,2024-03-14 08:37:38.617590+00:00,40785293.0
52,2024-03-14 08:37:38.717373+00:00,40785293.0
53,2024-03-14 08:37:38.817679+00:00,40785293.0
54,2024-03-14 08:37:38.917666+00:00,40785293.0
55,2024-03-14 08:37:39.017717+00:00,40785293.0
56,2024-03-14 08:37:39.117671+00:00,40785293.0
57,2024-03-14 08:37:39.216843+00:00,40785293.0
58,2024-03-14 08:37:39.317107+00:00,40785293.0
59,2024-03-14 08:37:39.417331+00:00,40785293.0
60,2024-03-14 08:37:39.517717+00:00,40785293.0
61,2024-03-14 08:37:39.617530+00:00,40785293.0
62,2024-03-14 08:37:39.717466+00:00,40785293.0
63,2024-03-14 08:37:39.817287+00:00,40785293.0
64,2024-03-14 08:37:39.918002+00:00,40788337.0
65,2024-03-14 08:37:40.017500+00:00,40788337.0
66,2024-03-14 08:37:40.117833+00:00,40788337.0
67,2024-03-14 08:37:40.217247+00:00,40788337.0
68,2024-03-14 08:37:40.317410+00:00,40788337.0
69,2024-03-14 08:37:40.417505+00:00,40788337.0
70,2024-03-14 08:37:40.517296+00:00,40788337.0
71,2024-03-14 08:37:40.617467+00:00,40788337.0
72,2024-03-14 08:37:40.717647+00:00,40788337.0
73,2024-03-14 08:37:40.817480+00:00,40788337.0
74,2024-03-14 08:37:40.917525+00:00,40788337.0
75,2024-03-14 08:37:41.016915+00:00,40788337.0
76,2024-03-14 08:37:41.117175+00:00,40788337.0
77,2024-03-14 08:37:41.216829+00:00,40788337.0
78,2024-03-14 08:37:41.316871+00:00,40788337.0
79,2024-03-14 08:37:41.416603+00:00,40788337.0
80,2024-03-14 08:37:41.516762+00:00,40788337.0
81,2024-03-14 08:37:41.616986+00:00,40788337.0
82,2024-03-14 08:37:41.716998+00:00,40788337.0
83,2024-03-14 08:37:41.817116+00:00,40788337.0
84,2024-03-14 08:37:41.917024+00:00,40785594.0
85,2024-03-14 08:37:42.017027+00:00,40785594.0
86,2024-03-14 08:37:42.117288+00:00,40785594.0
87,2024-03-14 08:37:42.217306+00:00,40785594.0
88,2024-03-14 08:37:42.316928+00:00,40785594.0
89,2024-03-14 08:37:42.417171+00:00,40785594.0
90,2024-03-14 08:37:42.516255+00:00,40785594.0
91,2024-03-14 08:37:42.617094+00:00,40668924.0
92,2024-03-14 08:37:42.717445+00:00,40668491.0
93,2024-03-14 08:37:42.816828+00:00,40673602.0
94,2024-03-14 08:37:42.917315+00:00,40661386.0
95,2024-03-14 08:37:43.017298+00:00,40677238.0
96,2024-03-14 08:37:43.116930+00:00,40670407.0
97,2024-03-14 08:37:43.216842+00:00,40673230.0
98,2024-03-14 08:37:43.317555+00:00,40666602.0
99,2024-03-14 08:37:43.417545+00:00,40670188.0
100,2024-03-14 08:37:43.517463+00:00,40673602.0
101,2024-03-14 08:37:43.616919+00:00,40665527.0
102,2024-03-14 08:37:43.716959+00:00,40665697.0
103,2024-03-14 08:37:43.817348+00:00,40677630.0
104,2024-03-14 08:37:43.916665+00:00,40668802.0
105,2024-03-14 08:37:44.016543+00:00,40666602.0
106,2024-03-14 08:37:44.117007+00:00,40666602.0
107,2024-03-14 08:37:44.216566+00:00,40666602.0
108,2024-03-14 08:37:44.316595+00:00,40666602.0
109,2024-03-14 08:37:44.416221+00:00,40666602.0
110,2024-03-14 08:37:44.516875+00:00,40666602.0
111,2024-03-14 08:37:44.616488+00:00,40666602.0
112,2024-03-14 08:37:44.716634+00:00,40666602.0
113,2024-03-14 08:37:44.818472+00:00,40666602.0
114,2024-03-14 08:37:44.916205+00:00,40666602.0
115,2024-03-14 08:37:45.016734+00:00,40666602.0
116,2024-03-14 08:37:45.116660+00:00,40666602.0
117,2024-03-14 08:37:45.216660+00:00,40666602.0
118,2024-03-14 08:37:45.316645+00:00,40666602.0
119,2024-03-14 08:37:45.416560+00:00,40666602.0
120,2024-03-14 08:37:45.516609+00:00,40666602.0
121,2024-03-14 08:37:45.616743+00:00,40666602.0
122,2024-03-14 08:37:45.716770+00:00,40666602.0
123,2024-03-14 08:37:45.816820+00:00,40666602.0
124,2024-03-14 08:37:45.916270+00:00,40800883.0
125,2024-03-14 08:37:46.016390+00:00,40800883.0
126,2024-03-14 08:37:46.116513+00:00,40800883.0
127,2024-03-14 08:37:46.216311+00:00,40800883.0
128,2024-03-14 08:37:46.316727+00:00,40800883.0
129,2024-03-14 08:37:46.416464+00:00,40800883.0
130,2024-03-14 08:37:46.516525+00:00,40800883.0
131,2024-03-14 08:37:46.616351+00:00,40667180.0
132,2024-03-14 08:37:46.716360+00:00,40676311.0
133,2024-03-14 08:37:46.815873+00:00,40663084.0
134,2024-03-14 08:37:46.916286+00:00,40675292.0
135,2024-03-14 08:37:47.017915+00:00,40675292.0
136,2024-03-14 08:37:47.115907+00:00,40675292.0
137,2024-03-14 08:37:47.216374+00:00,40675292.0
138,2024-03-14 08:37:47.315901+00:00,40675292.0
139,2024-03-14 08:37:47.415893+00:00,40675292.0
140,2024-03-14 08:37:47.515980+00:00,40675292.0
141,2024-03-14 08:37:47.615282+00:00,40675292.0
142,2024-03-14 08:37:47.715789+00:00,40675292.0
143,2024-03-14 08:37:47.815874+00:00,40675292.0
144,2024-03-14 08:37:47.916300+00:00,40675292.0
145,2024-03-14 08:37:48.016073+00:00,40675292.0
146,2024-03-14 08:37:48.116445+00:00,40675292.0
147,2024-03-14 08:37:48.216431+00:00,40675292.0
148,2024-03-14 08:37:48.315921+00:00,40675292.0
149,2024-03-14 08:37:48.415798+00:00,40675292.0
150,2024-03-14 08:37:48.515953+00:00,40675292.0
151,2024-03-14 08:37:48.616223+00:00,40675292.0
152,2024-03-14 08:37:48.715984+00:00,40675292.0
153,2024-03-14 08:37:48.816137+00:00,40675292.0
154,2024-03-14 08:37:48.915789+00:00,40799842.0
155,2024-03-14 08:37:49.016343+00:00,40799842.0
156,2024-03-14 08:37:49.116310+00:00,40799842.0
157,2024-03-14 08:37:49.215973+00:00,40799842.0
158,2024-03-14 08:37:49.315934+00:00,40799842.0
159,2024-03-14 08:37:49.416082+00:00,40799842.0
160,2024-03-14 08:37:49.516048+00:00,40799842.0
161,2024-03-14 08:37:49.616082+00:00,40666566.0
162,2024-03-14 08:37:49.715881+00:00,40674213.0
163,2024-03-14 08:37:49.815785+00:00,40672552.0
164,2024-03-14 08:37:49.916295+00:00,40662568.0
165,2024-03-14 08:37:50.015660+00:00,40670682.0
166,2024-03-14 08:37:50.115494+00:00,40668462.0
167,2024-03-14 08:37:50.215504+00:00,40672498.0
168,2024-03-14 08:37:50.315521+00:00,40676650.0
169,2024-03-14 08:37:50.415736+00:00,40671896.0
170,2024-03-14 08:37:50.515130+00:00,40672552.0
171,2024-03-14 08:37:50.615186+00:00,40671945.0
172,2024-03-14 08:37:50.715120+00:00,40664443.0
173,2024-03-14 08:37:50.815284+00:00,40673975.0
174,2024-03-14 08:37:50.915485+00:00,40670754.0
175,2024-03-14 08:37:51.015167+00:00,40676650.0
176,2024-03-14 08:37:51.115525+00:00,40676410.0
177,2024-03-14 08:37:51.214665+00:00,40669346.0
178,2024-03-14 08:37:51.314841+00:00,40664781.0
179,2024-03-14 08:37:51.415516+00:00,40668504.0
180,2024-03-14 08:37:51.515156+00:00,40673975.0
181,2024-03-14 08:37:51.615041+00:00,40673409.0
182,2024-03-14 08:37:51.715354+00:00,40672580.0
183,2024-03-14 08:37:51.815233+00:00,40667163.0
184,2024-03-14 08:37:51.914756+00:00,40679441.0
185,2024-03-14 08:37:52.014630+00:00,40664781.0
186,2024-03-14 08:37:52.114832+00:00,40661603.0
187,2024-03-14 08:37:52.214915+00:00,40668034.0
188,2024-03-14 08:37:52.314811+00:00,40659392.0
189,2024-03-14 08:37:52.415203+00:00,40666244.0
190,2024-03-14 08:37:52.514839+00:00,40667163.0
191,2024-03-14 08:37:52.614871+00:00,40670876.0
192,2024-03-14 08:37:52.714422+00:00,40673103.0
193,2024-03-14 08:37:52.814719+00:00,40665919.0
194,2024-03-14 08:37:52.914625+00:00,40670461.0
195,2024-03-14 08:37:53.014675+00:00,40659392.0
196,2024-03-14 08:37:53.114165+00:00,40666109.0
197,2024-03-14 08:37:53.214081+00:00,40670126.0
198,2024-03-14 08:37:53.314525+00:00,40660913.0
199,2024-03-14 08:37:53.414420+00:00,40669116.0
200,2024-03-14 08:37:53.514345+00:00,40665919.0
201,2024-03-14 08:37:53.614346+00:00,40673778.0
202,2024-03-14 08:37:53.714018+00:00,40670517.0
203,2024-03-14 08:37:53.814123+00:00,40631183.0
204,2024-03-14 08:37:53.914463+00:00,40664562.0
205,2024-03-14 08:37:54.014125+00:00,40660913.0
206,2024-03-14 08:37:54.114510+00:00,40676388.0
207,2024-03-14 08:37:54.214327+00:00,40667804.0
208,2024-03-14 08:37:54.314134+00:00,40558580.0
209,2024-03-14 08:37:54.414185+00:00,40663552.0
210,2024-03-14 08:37:54.514189+00:00,40631183.0
211,2024-03-14 08:37:54.613934+00:00,40610074.0
212,2024-03-14 08:37:54.713737+00:00,40577523.0
213,2024-03-14 08:37:54.813645+00:00,40557282.0
214,2024-03-14 08:37:54.913762+00:00,40570900.0
215,2024-03-14 08:37:55.013692+00:00,40558580.0
216,2024-03-14 08:37:55.114202+00:00,40560806.0
217,2024-03-14 08:37:55.213911+00:00,40554085.0
218,2024-03-14 08:37:55.313857+00:00,40573542.0
219,2024-03-14 08:37:55.414024+00:00,40561614.0
220,2024-03-14 08:37:55.514119+00:00,40557282.0
221,2024-03-14 08:37:55.613684+00:00,40478607.0
222,2024-03-14 08:37:55.713804+00:00,40579635.0
223,2024-03-14 08:37:55.813493+00:00,40567668.0
224,2024-03-14 08:37:55.913258+00:00,40567668.0
225,2024-03-14 08:37:56.012899+00:00,40567668.0
226,2024-03-14 08:37:56.113353+00:00,40567668.0
227,2024-03-14 08:37:56.212960+00:00,40567668.0
228,2024-03-14 08:37:56.313279+00:00,40567668.0
229,2024-03-14 08:37:56.412553+00:00,40567668.0
230,2024-03-14 08:37:56.512991+00:00,40567668.0
231,2024-03-14 08:37:56.612898+00:00,40567668.0
232,2024-03-14 08:37:56.712932+00:00,40567668.0
233,2024-03-14 08:37:56.812858+00:00,40567668.0
234,2024-03-14 08:37:56.913025+00:00,40567668.0
235,2024-03-14 08:37:57.012732+00:00,40567668.0
236,2024-03-14 08:37:57.113030+00:00,40567668.0
237,2024-03-14 08:37:57.212855+00:00,40567668.0
238,2024-03-14 08:37:57.312664+00:00,40567668.0
239,2024-03-14 08:37:57.412551+00:00,40567668.0
240,2024-03-14 08:37:57.512372+00:00,40567668.0
241,2024-03-14 08:37:57.612832+00:00,40567668.0
242,2024-03-14 08:37:57.712947+00:00,40567668.0
243,2024-03-14 08:37:57.812518+00:00,40567668.0
244,2024-03-14 08:37:57.912878+00:00,40685836.0
245,2024-03-14 08:37:58.012227+00:00,40685836.0
246,2024-03-14 08:37:58.112150+00:00,40685836.0
247,2024-03-14 08:37:58.212388+00:00,40685836.0
248,2024-03-14 08:37:58.312550+00:00,40685836.0
249,2024-03-14 08:37:58.412735+00:00,40685836.0
250,2024-03-14 08:37:58.512606+00:00,40685836.0
251,2024-03-14 08:37:58.612282+00:00,40560641.0
252,2024-03-14 08:37:58.712378+00:00,40572678.0
253,2024-03-14 08:37:58.812362+00:00,40570597.0
254,2024-03-14 08:37:58.912008+00:00,40559579.0
255,2024-03-14 08:37:59.012076+00:00,40562282.0
256,2024-03-14 08:37:59.112340+00:00,40554526.0
257,2024-03-14 08:37:59.211989+00:00,40574827.0
258,2024-03-14 08:37:59.312193+00:00,40563450.0
259,2024-03-14 08:37:59.411793+00:00,40568742.0
260,2024-03-14 08:37:59.512111+00:00,40570597.0
261,2024-03-14 08:37:59.612122+00:00,40558716.0
262,2024-03-14 08:37:59.711922+00:00,40567304.0
263,2024-03-14 08:37:59.811941+00:00,40560380.0
264,2024-03-14 08:37:59.911805+00:00,40575347.0
265,2024-03-14 08:38:00.011906+00:00,40563450.0
266,2024-03-14 08:38:00.111861+00:00,40566697.0
267,2024-03-14 08:38:00.211717+00:00,40556405.0
268,2024-03-14 08:38:00.311639+00:00,40570665.0
269,2024-03-14 08:38:00.411826+00:00,40566002.0
270,2024-03-14 08:38:00.511347+00:00,40560380.0
271,2024-03-14 08:38:00.611558+00:00,40571412.0
272,2024-03-14 08:38:00.711493+00:00,40568925.0
273,2024-03-14 08:38:00.811748+00:00,40563843.0
274,2024-03-14 08:38:00.911674+00:00,40565995.0
275,2024-03-14 08:38:01.011405+00:00,40570665.0
276,2024-03-14 08:38:01.111236+00:00,40567566.0
277,2024-03-14 08:38:01.211500+00:00,40573627.0
278,2024-03-14 08:38:01.311742+00:00,40573627.0
279,2024-03-14 08:38:01.411309+00:00,40573627.0
280,2024-03-14 08:38:01.510589+00:00,40573627.0
281,2024-03-14 08:38:01.611067+00:00,40573627.0
282,2024-03-14 08:38:01.710958+00:00,40573627.0
283,2024-03-14 08:38:01.810758+00:00,40573627.0
284,2024-03-14 08:38:01.910835+00:00,40573627.0
285,2024-03-14 08:38:02.010978+00:00,40573627.0
286,2024-03-14 08:38:02.110797+00:00,40573627.0
287,2024-03-14 08:38:02.211085+00:00,40573627.0
288,2024-03-14 08:38:02.310872+00:00,40573627.0
289,2024-03-14 08:38:02.410923+00:00,40573627.0
290,2024-03-14 08:38:02.511014+00:00,40573627.0
291,2024-03-14 08:38:02.611067+00:00,40573627.0
292,2024-03-14 08:38:02.710594+00:00,40573627.0
293,2024-03-14 08:38:02.810482+00:00,40573627.0
294,2024-03-14 08:38:02.910844+00:00,40573627.0
295,2024-03-14 08:38:03.010518+00:00,40573627.0
296,2024-03-14 08:38:03.110588+00:00,40573627.0
297,2024-03-14 08:38:03.209657+00:00,40573627.0
298,2024-03-14 08:38:03.310468+00:00,40573627.0
299,2024-03-14 08:38:03.410264+00:00,40573627.0
300,2024-03-14 08:38:03.510619+00:00,40573627.0
301,2024-03-14 08:38:03.610399+00:00,40573627.0
302,2024-03-14 08:38:03.710711+00:00,40573627.0
303,2024-03-14 08:38:03.810607+00:00,40573627.0
304,2024-03-14 08:38:03.910279+00:00,40687820.0
305,2024-03-14 08:38:04.010172+00:00,40687820.0
306,2024-03-14 08:38:04.110327+00:00,40687820.0
307,2024-03-14 08:38:04.210682+00:00,40687820.0
308,2024-03-14 08:38:04.310359+00:00,40687820.0
309,2024-03-14 08:38:04.410233+00:00,40687820.0
310,2024-03-14 08:38:04.510620+00:00,40687820.0
311,2024-03-14 08:38:04.610186+00:00,40524334.0
312,2024-03-14 08:38:04.710415+00:00,40515183.0
313,2024-03-14 08:38:04.810688+00:00,40505041.0
314,2024-03-14 08:38:04.910062+00:00,40513211.0
315,2024-03-14 08:38:05.009934+00:00,40508135.0
316,2024-03-14 08:38:05.110029+00:00,40504919.0
317,2024-03-14 08:38:05.210103+00:00,40497619.0
318,2024-03-14 08:38:05.309992+00:00,40502228.0
319,2024-03-14 08:38:05.409879+00:00,40501219.0
320,2024-03-14 08:38:05.509750+00:00,40505041.0
321,2024-03-14 08:38:05.610375+00:00,40516340.0
322,2024-03-14 08:38:05.709627+00:00,40506626.0
323,2024-03-14 08:38:05.810021+00:00,40506626.0
324,2024-03-14 08:38:05.909587+00:00,40506626.0
325,2024-03-14 08:38:06.009669+00:00,40506626.0
326,2024-03-14 08:38:06.109718+00:00,40506626.0
327,2024-03-14 08:38:06.209288+00:00,40506626.0
328,2024-03-14 08:38:06.309493+00:00,40506626.0
329,2024-03-14 08:38:06.409651+00:00,40506626.0
330,2024-03-14 08:38:06.509280+00:00,40506626.0
331,2024-03-14 08:38:06.609316+00:00,40506626.0
332,2024-03-14 08:38:06.708896+00:00,40506626.0
333,2024-03-14 08:38:06.808617+00:00,40506626.0
334,2024-03-14 08:38:06.909246+00:00,40506626.0
335,2024-03-14 08:38:07.009163+00:00,40506626.0
336,2024-03-14 08:38:07.109417+00:00,40506626.0
337,2024-03-14 08:38:07.209059+00:00,40506626.0
338,2024-03-14 08:38:07.308634+00:00,40506626.0
339,2024-03-14 08:38:07.408707+00:00,40506626.0
340,2024-03-14 08:38:07.508551+00:00,40506626.0
341,2024-03-14 08:38:07.608990+00:00,40506626.0
342,2024-03-14 08:38:07.709201+00:00,40506626.0
343,2024-03-14 08:38:07.808753+00:00,40506626.0
344,2024-03-14 08:38:07.908541+00:00,40635434.0
345,2024-03-14 08:38:08.008405+00:00,40635434.0
346,2024-03-14 08:38:08.108668+00:00,40635434.0
347,2024-03-14 08:38:08.208574+00:00,40635434.0
348,2024-03-14 08:38:08.308366+00:00,40635434.0
349,2024-03-14 08:38:08.408908+00:00,40635434.0
350,2024-03-14 08:38:08.508976+00:00,40635434.0
351,2024-03-14 08:38:08.608406+00:00,40635434.0
352,2024-03-14 08:38:08.708547+00:00,40635434.0
353,2024-03-14 08:38:08.808146+00:00,40635434.0
354,2024-03-14 08:38:08.908215+00:00,40635434.0
355,2024-03-14 08:38:09.008240+00:00,40635434.0
356,2024-03-14 08:38:09.108342+00:00,40635434.0
357,2024-03-14 08:38:09.208099+00:00,40635434.0
358,2024-03-14 08:38:09.308353+00:00,40635434.0
359,2024-03-14 08:38:09.408419+00:00,40635434.0
360,2024-03-14 08:38:09.508242+00:00,40635434.0
361,2024-03-14 08:38:09.608320+00:00,40635434.0
362,2024-03-14 08:38:09.707996+00:00,40635434.0
363,2024-03-14 08:38:09.807621+00:00,40635434.0
364,2024-03-14 08:38:09.907769+00:00,40635434.0
365,2024-03-14 08:38:10.007538+00:00,40635434.0
366,2024-03-14 08:38:10.107657+00:00,40635434.0
367,2024-03-14 08:38:10.207379+00:00,40635434.0
368,2024-03-14 08:38:10.307796+00:00,40635434.0
369,2024-03-14 08:38:10.407706+00:00,40635434.0
370,2024-03-14 08:38:10.511994+00:00,40635434.0
371,2024-03-14 08:38:10.607780+00:00,40635434.0
372,2024-03-14 08:38:10.707792+00:00,40635434.0
373,2024-03-14 08:38:10.807845+00:00,40635434.0
374,2024-03-14 08:38:10.907458+00:00,40643712.0
375,2024-03-14 08:38:11.007597+00:00,40643712.0
376,2024-03-14 08:38:11.107752+00:00,40643712.0
377,2024-03-14 08:38:11.207513+00:00,40643712.0
378,2024-03-14 08:38:11.307533+00:00,40643712.0
379,2024-03-14 08:38:11.407536+00:00,40643712.0
380,2024-03-14 08:38:11.507577+00:00,40643712.0
381,2024-03-14 08:38:11.607535+00:00,40497654.0
382,2024-03-14 08:38:11.706932+00:00,40498076.0
383,2024-03-14 08:38:11.807637+00:00,40498195.0
384,2024-03-14 08:38:11.907042+00:00,40493550.0
385,2024-03-14 08:38:12.007507+00:00,40493550.0
386,2024-03-14 08:38:12.106892+00:00,40493550.0
387,2024-03-14 08:38:12.207215+00:00,40493550.0
388,2024-03-14 08:38:12.306976+00:00,40493550.0
389,2024-03-14 08:38:12.407168+00:00,40493550.0
390,2024-03-14 08:38:12.506821+00:00,40493550.0
391,2024-03-14 08:38:12.606880+00:00,40493550.0
392,2024-03-14 08:38:12.706899+00:00,40493550.0
393,2024-03-14 08:38:12.807112+00:00,40493550.0
394,2024-03-14 08:38:12.907218+00:00,40493550.0
395,2024-03-14 08:38:13.007137+00:00,40493550.0
396,2024-03-14 08:38:13.107522+00:00,40493550.0
397,2024-03-14 08:38:13.207252+00:00,40493550.0
398,2024-03-14 08:38:13.306373+00:00,40493550.0
399,2024-03-14 08:38:13.406703+00:00,40493550.0
400,2024-03-14 08:38:13.505894+00:00,40493550.0
401,2024-03-14 08:38:13.606461+00:00,40493550.0
402,2024-03-14 08:38:13.706607+00:00,40493550.0
403,2024-03-14 08:38:13.807184+00:00,40493550.0
404,2024-03-14 08:38:13.906590+00:00,40639647.0
405,2024-03-14 08:38:14.006781+00:00,40639647.0
406,2024-03-14 08:38:14.106762+00:00,40639647.0
407,2024-03-14 08:38:14.206480+00:00,40639647.0
408,2024-03-14 08:38:14.306433+00:00,40639647.0
409,2024-03-14 08:38:14.406313+00:00,40639647.0
410,2024-03-14 08:38:14.506342+00:00,40639647.0
411,2024-03-14 08:38:14.606697+00:00,40529427.0
412,2024-03-14 08:38:14.706374+00:00,40517084.0
413,2024-03-14 08:38:14.806584+00:00,40508307.0
414,2024-03-14 08:38:14.906030+00:00,40523746.0
415,2024-03-14 08:38:15.006149+00:00,40514251.0
416,2024-03-14 08:38:15.105963+00:00,40518943.0
417,2024-03-14 08:38:15.206113+00:00,40520842.0
418,2024-03-14 08:38:15.306068+00:00,40494924.0
419,2024-03-14 08:38:15.406511+00:00,40414498.0
420,2024-03-14 08:38:15.506108+00:00,40508307.0
421,2024-03-14 08:38:15.606209+00:00,40503004.0
422,2024-03-14 08:38:15.706334+00:00,40505929.0
423,2024-03-14 08:38:15.806628+00:00,40502622.0
424,2024-03-14 08:38:15.905786+00:00,40497658.0
425,2024-03-14 08:38:16.005895+00:00,40494924.0
426,2024-03-14 08:38:16.105693+00:00,40499516.0
427,2024-03-14 08:38:16.205696+00:00,40508854.0
428,2024-03-14 08:38:16.305921+00:00,40506800.0
429,2024-03-14 08:38:16.405845+00:00,40501122.0
430,2024-03-14 08:38:16.505757+00:00,40502622.0
431,2024-03-14 08:38:16.605967+00:00,40498322.0
432,2024-03-14 08:38:16.705448+00:00,40510021.0
433,2024-03-14 08:38:16.805328+00:00,40524825.0
434,2024-03-14 08:38:16.905181+00:00,40504730.0
435,2024-03-14 08:38:17.005763+00:00,40506800.0
436,2024-03-14 08:38:17.105228+00:00,40412778.0
437,2024-03-14 08:38:17.205532+00:00,40533910.0
438,2024-03-14 08:38:17.305598+00:00,40522468.0
439,2024-03-14 08:38:17.405297+00:00,40528898.0
440,2024-03-14 08:38:17.505224+00:00,40524825.0
441,2024-03-14 08:38:17.605283+00:00,40527660.0
442,2024-03-14 08:38:17.705196+00:00,40529897.0
443,2024-03-14 08:38:17.805029+00:00,40515785.0
444,2024-03-14 08:38:17.904984+00:00,40521362.0
445,2024-03-14 08:38:18.005144+00:00,40522468.0
446,2024-03-14 08:38:18.104788+00:00,40525387.0
447,2024-03-14 08:38:18.204814+00:00,40528330.0
448,2024-03-14 08:38:18.304632+00:00,40523223.0
449,2024-03-14 08:38:18.405413+00:00,40516074.0
450,2024-03-14 08:38:18.504909+00:00,40515785.0
451,2024-03-14 08:38:18.604198+00:00,40517983.0
452,2024-03-14 08:38:18.704902+00:00,40518273.0
453,2024-03-14 08:38:18.804590+00:00,40412545.0
454,2024-03-14 08:38:18.904777+00:00,40522458.0
455,2024-03-14 08:38:19.004550+00:00,40523223.0
456,2024-03-14 08:38:19.104235+00:00,40529963.0
457,2024-03-14 08:38:19.204654+00:00,40518609.0
458,2024-03-14 08:38:19.304297+00:00,40510560.0
459,2024-03-14 08:38:19.405037+00:00,40521196.0
460,2024-03-14 08:38:19.504485+00:00,40412545.0
461,2024-03-14 08:38:19.604375+00:00,40519694.0
462,2024-03-14 08:38:19.704432+00:00,40506484.0
463,2024-03-14 08:38:19.804321+00:00,40496794.0
464,2024-03-14 08:38:19.904426+00:00,40509098.0
465,2024-03-14 08:38:20.004328+00:00,40510560.0
466,2024-03-14 08:38:20.103964+00:00,40503024.0
467,2024-03-14 08:38:20.204374+00:00,40514475.0
468,2024-03-14 08:38:20.303719+00:00,40506572.0
469,2024-03-14 08:38:20.403997+00:00,40499191.0
470,2024-03-14 08:38:20.504129+00:00,40496794.0
471,2024-03-14 08:38:20.604370+00:00,40496794.0
472,2024-03-14 08:38:20.703783+00:00,40496794.0
473,2024-03-14 08:38:20.803889+00:00,40496794.0
474,2024-03-14 08:38:20.903513+00:00,40496794.0
475,2024-03-14 08:38:21.003429+00:00,40496794.0
476,2024-03-14 08:38:21.103661+00:00,40496794.0
477,2024-03-14 08:38:21.203477+00:00,40496794.0
478,2024-03-14 08:38:21.303593+00:00,40496794.0
479,2024-03-14 08:38:21.403409+00:00,40496794.0
480,2024-03-14 08:38:21.503680+00:00,40496794.0
481,2024-03-14 08:38:21.603710+00:00,40496794.0
482,2024-03-14 08:38:21.703521+00:00,40496794.0
483,2024-03-14 08:38:21.803440+00:00,40496794.0
484,2024-03-14 08:38:21.903295+00:00,40496794.0
485,2024-03-14 08:38:22.003067+00:00,40496794.0
486,2024-03-14 08:38:22.103249+00:00,40496794.0
487,2024-03-14 08:38:22.203539+00:00,40496794.0
488,2024-03-14 08:38:22.303426+00:00,40496794.0
489,2024-03-14 08:38:22.403446+00:00,40496794.0
490,2024-03-14 08:38:22.503492+00:00,40496794.0
491,2024-03-14 08:38:22.603529+00:00,40496794.0
492,2024-03-14 08:38:22.703443+00:00,40496794.0
493,2024-03-14 08:38:22.803300+00:00,40496794.0
494,2024-03-14 08:38:22.903134+00:00,40644140.0
495,2024-03-14 08:38:23.003021+00:00,40644140.0
496,2024-03-14 08:38:23.103235+00:00,40644140.0
497,2024-03-14 08:38:23.203495+00:00,40644140.0
498,2024-03-14 08:38:23.303181+00:00,40644140.0
