,time,CameraLuminosity
0,2024-03-15 08:30:17.305807+00:00,49036014.0
1,2024-03-15 08:30:17.405542+00:00,49036014.0
2,2024-03-15 08:30:17.504804+00:00,49036014.0
3,2024-03-15 08:30:17.605176+00:00,49036014.0
4,2024-03-15 08:30:17.704961+00:00,49036014.0
5,2024-03-15 08:30:17.804927+00:00,49036014.0
6,2024-03-15 08:30:17.905019+00:00,49036014.0
7,2024-03-15 08:30:18.005472+00:00,49036014.0
8,2024-03-15 08:30:18.105074+00:00,49036014.0
9,2024-03-15 08:30:18.205519+00:00,49036014.0
10,2024-03-15 08:30:18.305302+00:00,49036014.0
11,2024-03-15 08:30:18.405968+00:00,49036014.0
12,2024-03-15 08:30:18.505514+00:00,49036014.0
13,2024-03-15 08:30:18.605743+00:00,49036014.0
14,2024-03-15 08:30:18.705683+00:00,49049452.0
15,2024-03-15 08:30:18.805648+00:00,49049452.0
16,2024-03-15 08:30:18.905406+00:00,49049452.0
17,2024-03-15 08:30:19.005047+00:00,49049452.0
18,2024-03-15 08:30:19.105561+00:00,49049452.0
19,2024-03-15 08:30:19.205682+00:00,49049452.0
20,2024-03-15 08:30:19.305255+00:00,49049452.0
21,2024-03-15 08:30:19.405023+00:00,48879587.0
22,2024-03-15 08:30:19.505313+00:00,48877824.0
23,2024-03-15 08:30:19.604982+00:00,48869062.0
24,2024-03-15 08:30:19.704804+00:00,48876213.0
25,2024-03-15 08:30:19.805091+00:00,48870216.0
26,2024-03-15 08:30:19.905129+00:00,48877016.0
27,2024-03-15 08:30:20.005201+00:00,48867273.0
28,2024-03-15 08:30:20.105191+00:00,48867949.0
29,2024-03-15 08:30:20.205236+00:00,48876925.0
30,2024-03-15 08:30:20.305325+00:00,48866201.0
31,2024-03-15 08:30:20.404600+00:00,48857736.0
32,2024-03-15 08:30:20.505378+00:00,48863002.0
33,2024-03-15 08:30:20.605705+00:00,48855142.0
34,2024-03-15 08:30:20.705241+00:00,48863004.0
35,2024-03-15 08:30:20.805258+00:00,48869337.0
36,2024-03-15 08:30:20.904692+00:00,48868769.0
37,2024-03-15 08:30:21.005087+00:00,48630906.0
38,2024-03-15 08:30:21.104842+00:00,48721519.0
39,2024-03-15 08:30:21.205163+00:00,48864149.0
40,2024-03-15 08:30:21.304676+00:00,48853906.0
41,2024-03-15 08:30:21.404653+00:00,48856706.0
42,2024-03-15 08:30:21.504606+00:00,48856193.0
43,2024-03-15 08:30:21.605003+00:00,48849445.0
44,2024-03-15 08:30:21.704991+00:00,48869570.0
45,2024-03-15 08:30:21.804754+00:00,48860035.0
46,2024-03-15 08:30:21.904836+00:00,48846863.0
47,2024-03-15 08:30:22.004586+00:00,48861210.0
48,2024-03-15 08:30:22.105038+00:00,48846745.0
49,2024-03-15 08:30:22.204981+00:00,48846912.0
50,2024-03-15 08:30:22.304912+00:00,48853945.0
51,2024-03-15 08:30:22.404619+00:00,48847269.0
52,2024-03-15 08:30:22.504582+00:00,48850749.0
53,2024-03-15 08:30:22.604905+00:00,48847815.0
54,2024-03-15 08:30:22.705230+00:00,48856483.0
55,2024-03-15 08:30:22.804660+00:00,48844234.0
56,2024-03-15 08:30:22.905170+00:00,48845777.0
57,2024-03-15 08:30:23.004658+00:00,48844269.0
58,2024-03-15 08:30:23.104246+00:00,48860546.0
59,2024-03-15 08:30:23.204449+00:00,48844547.0
60,2024-03-15 08:30:23.304581+00:00,48847815.0
61,2024-03-15 08:30:23.404715+00:00,48620471.0
62,2024-03-15 08:30:23.504752+00:00,48868995.0
63,2024-03-15 08:30:23.604014+00:00,48858844.0
64,2024-03-15 08:30:23.704618+00:00,48861690.0
65,2024-03-15 08:30:23.804577+00:00,48860028.0
66,2024-03-15 08:30:23.904417+00:00,48862121.0
67,2024-03-15 08:30:24.004368+00:00,48862121.0
68,2024-03-15 08:30:24.104083+00:00,48862121.0
69,2024-03-15 08:30:24.204019+00:00,48862121.0
70,2024-03-15 08:30:24.304607+00:00,48862121.0
71,2024-03-15 08:30:24.404523+00:00,48862121.0
72,2024-03-15 08:30:24.503968+00:00,48862121.0
73,2024-03-15 08:30:24.604118+00:00,48862121.0
74,2024-03-15 08:30:24.703947+00:00,48862121.0
75,2024-03-15 08:30:24.804342+00:00,48862121.0
76,2024-03-15 08:30:24.904322+00:00,48862121.0
77,2024-03-15 08:30:25.004475+00:00,48862121.0
78,2024-03-15 08:30:25.104058+00:00,48862121.0
79,2024-03-15 08:30:25.204447+00:00,48862121.0
80,2024-03-15 08:30:25.304068+00:00,48862121.0
81,2024-03-15 08:30:25.403718+00:00,48862121.0
82,2024-03-15 08:30:25.504548+00:00,48862121.0
83,2024-03-15 08:30:25.603935+00:00,48862121.0
84,2024-03-15 08:30:25.704081+00:00,48988058.0
85,2024-03-15 08:30:25.804227+00:00,48988058.0
86,2024-03-15 08:30:25.903693+00:00,48988058.0
87,2024-03-15 08:30:26.004405+00:00,48988058.0
88,2024-03-15 08:30:26.103905+00:00,48988058.0
89,2024-03-15 08:30:26.203692+00:00,48988058.0
90,2024-03-15 08:30:26.303899+00:00,48988058.0
91,2024-03-15 08:30:26.403561+00:00,48988058.0
92,2024-03-15 08:30:26.503867+00:00,48988058.0
93,2024-03-15 08:30:26.603874+00:00,48988058.0
94,2024-03-15 08:30:26.703450+00:00,48988058.0
95,2024-03-15 08:30:26.803324+00:00,48988058.0
96,2024-03-15 08:30:26.903618+00:00,48988058.0
97,2024-03-15 08:30:27.003758+00:00,48988058.0
98,2024-03-15 08:30:27.103667+00:00,48988058.0
99,2024-03-15 08:30:27.204238+00:00,48988058.0
100,2024-03-15 08:30:27.304215+00:00,48988058.0
101,2024-03-15 08:30:27.403680+00:00,48988058.0
102,2024-03-15 08:30:27.504257+00:00,48988058.0
103,2024-03-15 08:30:27.603722+00:00,48988058.0
104,2024-03-15 08:30:27.703638+00:00,48988058.0
105,2024-03-15 08:30:27.803382+00:00,48988058.0
106,2024-03-15 08:30:27.903789+00:00,48988058.0
107,2024-03-15 08:30:28.003638+00:00,48988058.0
108,2024-03-15 08:30:28.103906+00:00,48988058.0
109,2024-03-15 08:30:28.203685+00:00,48988058.0
110,2024-03-15 08:30:28.303455+00:00,48988058.0
111,2024-03-15 08:30:28.404245+00:00,48988058.0
