,time,RfPower
2848,2024-03-15 08:35:01.536462+00:00,1.724695
2849,2024-03-15 08:35:01.636617+00:00,1.724695
2850,2024-03-15 08:35:01.736756+00:00,1.724695
2851,2024-03-15 08:35:01.836667+00:00,1.724695
2852,2024-03-15 08:35:01.935850+00:00,1.724695
2853,2024-03-15 08:35:02.036294+00:00,1.724695
2854,2024-03-15 08:35:02.136743+00:00,1.724695
2855,2024-03-15 08:35:02.236313+00:00,1.724695
2856,2024-03-15 08:35:02.336965+00:00,1.724695
2857,2024-03-15 08:35:02.436619+00:00,1.724695
2858,2024-03-15 08:35:02.536209+00:00,1.724695
2859,2024-03-15 08:35:02.636305+00:00,1.724695
2860,2024-03-15 08:35:02.736135+00:00,1.724695
2861,2024-03-15 08:35:02.836111+00:00,1.724695
2862,2024-03-15 08:35:02.935957+00:00,1.724695
2863,2024-03-15 08:35:03.036468+00:00,1.724695
2864,2024-03-15 08:35:03.136143+00:00,1.724695
2865,2024-03-15 08:35:03.236483+00:00,1.724695
2866,2024-03-15 08:35:03.337063+00:00,1.724695
2867,2024-03-15 08:35:03.436781+00:00,1.724695
2868,2024-03-15 08:35:03.536299+00:00,1.724695
2869,2024-03-15 08:35:03.636401+00:00,1.724695
2870,2024-03-15 08:35:03.736528+00:00,1.724695
2871,2024-03-15 08:35:03.836196+00:00,1.724695
2872,2024-03-15 08:35:03.936253+00:00,1.724695
2873,2024-03-15 08:35:04.036394+00:00,1.724695
2874,2024-03-15 08:35:04.136387+00:00,1.724695
2875,2024-03-15 08:35:04.236599+00:00,1.724695
2876,2024-03-15 08:35:04.336251+00:00,1.724695
2877,2024-03-15 08:35:04.436397+00:00,1.724695
2878,2024-03-15 08:35:04.535999+00:00,1.724695
2879,2024-03-15 08:35:04.636583+00:00,1.724695
2880,2024-03-15 08:35:04.736287+00:00,1.724695
2881,2024-03-15 08:35:04.836503+00:00,1.724695
2882,2024-03-15 08:35:04.936680+00:00,1.724695
2883,2024-03-15 08:35:05.036091+00:00,1.724695
2884,2024-03-15 08:35:05.136422+00:00,1.724695
2885,2024-03-15 08:35:05.236384+00:00,1.724695
2886,2024-03-15 08:35:05.336557+00:00,1.724695
2887,2024-03-15 08:35:05.436145+00:00,1.724695
2888,2024-03-15 08:35:05.536728+00:00,1.724695
2889,2024-03-15 08:35:05.636665+00:00,1.724695
2890,2024-03-15 08:35:05.736773+00:00,1.724695
2891,2024-03-15 08:35:05.836501+00:00,1.724695
2892,2024-03-15 08:35:05.936642+00:00,1.724695
2893,2024-03-15 08:35:06.036296+00:00,1.724695
2894,2024-03-15 08:35:06.136002+00:00,1.724695
2895,2024-03-15 08:35:06.236099+00:00,1.724695
2896,2024-03-15 08:35:06.336208+00:00,1.724695
2897,2024-03-15 08:35:06.436633+00:00,1.724695
2898,2024-03-15 08:35:06.535912+00:00,1.724695
2899,2024-03-15 08:35:06.636622+00:00,1.724695
2900,2024-03-15 08:35:06.736556+00:00,1.724695
2901,2024-03-15 08:35:06.836424+00:00,1.724695
2902,2024-03-15 08:35:06.936487+00:00,1.724695
2903,2024-03-15 08:35:07.036495+00:00,1.724695
2904,2024-03-15 08:35:07.136412+00:00,1.724695
2905,2024-03-15 08:35:07.236524+00:00,1.724695
2906,2024-03-15 08:35:07.336374+00:00,1.724695
2907,2024-03-15 08:35:07.436389+00:00,1.724695
2908,2024-03-15 08:35:07.536238+00:00,1.724695
2909,2024-03-15 08:35:07.636048+00:00,1.724695
2910,2024-03-15 08:35:07.736096+00:00,1.724695
2911,2024-03-15 08:35:07.836347+00:00,1.724695
2912,2024-03-15 08:35:07.936366+00:00,1.724695
2913,2024-03-15 08:35:08.036306+00:00,1.724695
2914,2024-03-15 08:35:08.136421+00:00,1.724695
2915,2024-03-15 08:35:08.236687+00:00,1.724695
2916,2024-03-15 08:35:08.336053+00:00,1.724695
2917,2024-03-15 08:35:08.436598+00:00,1.724695
2918,2024-03-15 08:35:08.536361+00:00,1.724695
2919,2024-03-15 08:35:08.636154+00:00,1.724695
2920,2024-03-15 08:35:08.736319+00:00,1.724695
2921,2024-03-15 08:35:08.836684+00:00,1.724695
2922,2024-03-15 08:35:08.935955+00:00,1.724695
2923,2024-03-15 08:35:09.036156+00:00,1.724695
2924,2024-03-15 08:35:09.136322+00:00,1.724695
2925,2024-03-15 08:35:09.236732+00:00,1.724695
2926,2024-03-15 08:35:09.336441+00:00,1.724695
2927,2024-03-15 08:35:09.436599+00:00,1.724695
2928,2024-03-15 08:35:09.536409+00:00,1.724695
2929,2024-03-15 08:35:09.636742+00:00,1.724695
2930,2024-03-15 08:35:09.736563+00:00,1.724695
2931,2024-03-15 08:35:09.836552+00:00,1.724695
2932,2024-03-15 08:35:09.936112+00:00,1.724695
2933,2024-03-15 08:35:10.036390+00:00,1.724695
2934,2024-03-15 08:35:10.136573+00:00,1.727879
2935,2024-03-15 08:35:10.236134+00:00,1.727879
2936,2024-03-15 08:35:10.336193+00:00,1.727879
2937,2024-03-15 08:35:10.436313+00:00,1.727879
2938,2024-03-15 08:35:10.536358+00:00,1.727879
2939,2024-03-15 08:35:10.636193+00:00,1.727879
2940,2024-03-15 08:35:10.736657+00:00,1.727879
2941,2024-03-15 08:35:10.836294+00:00,1.727879
2942,2024-03-15 08:35:10.936018+00:00,1.727879
2943,2024-03-15 08:35:11.036081+00:00,1.727879
2944,2024-03-15 08:35:11.135735+00:00,1.727879
2945,2024-03-15 08:35:11.236398+00:00,1.727879
2946,2024-03-15 08:35:11.336258+00:00,1.727879
2947,2024-03-15 08:35:11.436244+00:00,1.727879
2948,2024-03-15 08:35:11.536357+00:00,1.727879
2949,2024-03-15 08:35:11.636039+00:00,1.727879
2950,2024-03-15 08:35:11.736405+00:00,1.727879
2951,2024-03-15 08:35:11.836258+00:00,1.727879
2952,2024-03-15 08:35:11.935901+00:00,1.727879
2953,2024-03-15 08:35:12.037098+00:00,1.727879
2954,2024-03-15 08:35:12.136277+00:00,1.727879
2955,2024-03-15 08:35:12.264128+00:00,1.730999
2956,2024-03-15 08:35:12.336122+00:00,1.730999
2957,2024-03-15 08:35:12.436131+00:00,1.730999
2958,2024-03-15 08:35:12.536043+00:00,1.730999
2959,2024-03-15 08:35:12.635862+00:00,1.730999
2960,2024-03-15 08:35:12.735983+00:00,1.730999
2961,2024-03-15 08:35:12.836414+00:00,1.730999
2962,2024-03-15 08:35:12.935771+00:00,1.730999
2963,2024-03-15 08:35:13.036045+00:00,1.730999
2964,2024-03-15 08:35:13.136483+00:00,1.730999
2965,2024-03-15 08:35:13.236426+00:00,1.730999
2966,2024-03-15 08:35:13.336359+00:00,1.730999
2967,2024-03-15 08:35:13.436122+00:00,1.730999
2968,2024-03-15 08:35:13.539443+00:00,1.730999
2969,2024-03-15 08:35:13.636301+00:00,1.730999
2970,2024-03-15 08:35:13.736124+00:00,1.730999
2971,2024-03-15 08:35:13.835989+00:00,1.730999
2972,2024-03-15 08:35:13.936032+00:00,1.730999
2973,2024-03-15 08:35:14.036220+00:00,1.730999
2974,2024-03-15 08:35:14.136075+00:00,1.730999
2975,2024-03-15 08:35:14.235861+00:00,1.730999
2976,2024-03-15 08:35:14.335903+00:00,1.730999
2977,2024-03-15 08:35:14.436073+00:00,1.730999
2978,2024-03-15 08:35:14.536883+00:00,1.730999
2979,2024-03-15 08:35:14.635881+00:00,1.730999
2980,2024-03-15 08:35:14.735947+00:00,1.730999
2981,2024-03-15 08:35:14.835970+00:00,1.730999
2982,2024-03-15 08:35:14.935756+00:00,1.730999
2983,2024-03-15 08:35:15.036071+00:00,1.730999
2984,2024-03-15 08:35:15.136024+00:00,1.730999
2985,2024-03-15 08:35:15.236347+00:00,1.730999
2986,2024-03-15 08:35:15.336470+00:00,1.730999
2987,2024-03-15 08:35:15.436388+00:00,1.730999
2988,2024-03-15 08:35:15.535900+00:00,1.730999
2989,2024-03-15 08:35:15.635928+00:00,1.730999
2990,2024-03-15 08:35:15.736280+00:00,1.730999
2991,2024-03-15 08:35:15.836222+00:00,1.730999
2992,2024-03-15 08:35:15.936075+00:00,1.730999
2993,2024-03-15 08:35:16.036094+00:00,1.730999
2994,2024-03-15 08:35:16.135977+00:00,1.730999
2995,2024-03-15 08:35:16.235544+00:00,1.730999
2996,2024-03-15 08:35:16.335927+00:00,1.730999
2997,2024-03-15 08:35:16.436790+00:00,1.730999
2998,2024-03-15 08:35:16.536218+00:00,1.730999
2999,2024-03-15 08:35:16.636300+00:00,1.730999
3000,2024-03-15 08:35:16.735827+00:00,1.730999
3001,2024-03-15 08:35:16.835735+00:00,1.730999
3002,2024-03-15 08:35:16.936141+00:00,1.730999
3003,2024-03-15 08:35:17.036104+00:00,1.730999
3004,2024-03-15 08:35:17.136231+00:00,1.730999
3005,2024-03-15 08:35:17.235986+00:00,1.730999
3006,2024-03-15 08:35:17.335981+00:00,1.730999
3007,2024-03-15 08:35:17.435581+00:00,1.730999
3008,2024-03-15 08:35:17.536299+00:00,1.730999
3009,2024-03-15 08:35:17.636028+00:00,1.730999
3010,2024-03-15 08:35:17.736504+00:00,1.730999
3011,2024-03-15 08:35:17.836223+00:00,1.730999
3012,2024-03-15 08:35:17.935664+00:00,1.730999
3013,2024-03-15 08:35:18.036310+00:00,1.730999
3014,2024-03-15 08:35:18.135997+00:00,1.730999
3015,2024-03-15 08:35:18.235955+00:00,1.730999
3016,2024-03-15 08:35:18.336509+00:00,1.730999
3017,2024-03-15 08:35:18.435943+00:00,1.730999
3018,2024-03-15 08:35:18.535863+00:00,1.730999
3019,2024-03-15 08:35:18.636023+00:00,1.730999
3020,2024-03-15 08:35:18.736116+00:00,1.730999
3021,2024-03-15 08:35:18.835951+00:00,1.730999
3022,2024-03-15 08:35:18.936165+00:00,1.730999
3023,2024-03-15 08:35:19.036313+00:00,1.730999
3024,2024-03-15 08:35:19.136249+00:00,1.730999
3025,2024-03-15 08:35:19.236216+00:00,1.730999
3026,2024-03-15 08:35:19.335740+00:00,1.730999
3027,2024-03-15 08:35:19.435521+00:00,1.730999
3028,2024-03-15 08:35:19.536366+00:00,1.730999
3029,2024-03-15 08:35:19.636257+00:00,1.730999
3030,2024-03-15 08:35:19.735958+00:00,1.730999
3031,2024-03-15 08:35:19.835893+00:00,1.730999
3032,2024-03-15 08:35:19.936504+00:00,1.730999
3033,2024-03-15 08:35:20.036008+00:00,1.733992
3034,2024-03-15 08:35:20.135910+00:00,1.733992
3035,2024-03-15 08:35:20.236014+00:00,1.733992
3036,2024-03-15 08:35:20.336030+00:00,1.733992
3037,2024-03-15 08:35:20.435831+00:00,1.733992
3038,2024-03-15 08:35:20.535713+00:00,1.733992
3039,2024-03-15 08:35:20.635898+00:00,1.733992
3040,2024-03-15 08:35:20.736063+00:00,1.733992
3041,2024-03-15 08:35:20.836295+00:00,1.733992
3042,2024-03-15 08:35:20.936071+00:00,1.733992
3043,2024-03-15 08:35:21.036086+00:00,1.733992
3044,2024-03-15 08:35:21.136141+00:00,1.733992
3045,2024-03-15 08:35:21.235909+00:00,1.733992
3046,2024-03-15 08:35:21.335576+00:00,1.733992
3047,2024-03-15 08:35:21.435084+00:00,1.733992
3048,2024-03-15 08:35:21.535943+00:00,1.733992
3049,2024-03-15 08:35:21.636205+00:00,1.733992
3050,2024-03-15 08:35:21.735912+00:00,1.733992
3051,2024-03-15 08:35:21.835571+00:00,1.733992
3052,2024-03-15 08:35:21.935833+00:00,1.733992
3053,2024-03-15 08:35:22.035714+00:00,1.733992
3054,2024-03-15 08:35:22.135529+00:00,1.733992
3055,2024-03-15 08:35:22.235646+00:00,1.733992
3056,2024-03-15 08:35:22.335866+00:00,1.733992
3057,2024-03-15 08:35:22.435173+00:00,1.733992
3058,2024-03-15 08:35:22.535698+00:00,1.733992
3059,2024-03-15 08:35:22.635752+00:00,1.733992
3060,2024-03-15 08:35:22.753897+00:00,1.730904
3061,2024-03-15 08:35:22.835929+00:00,1.730904
3062,2024-03-15 08:35:22.935652+00:00,1.730904
3063,2024-03-15 08:35:23.035605+00:00,1.730904
3064,2024-03-15 08:35:23.136016+00:00,1.730904
3065,2024-03-15 08:35:23.235977+00:00,1.730904
3066,2024-03-15 08:35:23.335776+00:00,1.730904
3067,2024-03-15 08:35:23.436047+00:00,1.730904
3068,2024-03-15 08:35:23.535711+00:00,1.730904
3069,2024-03-15 08:35:23.636021+00:00,1.730904
3070,2024-03-15 08:35:23.735684+00:00,1.730904
3071,2024-03-15 08:35:23.835796+00:00,1.730904
3072,2024-03-15 08:35:23.935681+00:00,1.730904
3073,2024-03-15 08:35:24.036008+00:00,1.730904
3074,2024-03-15 08:35:24.135869+00:00,1.730904
3075,2024-03-15 08:35:24.235889+00:00,1.730904
3076,2024-03-15 08:35:24.335739+00:00,1.730904
3077,2024-03-15 08:35:24.435681+00:00,1.730904
3078,2024-03-15 08:35:24.535581+00:00,1.730904
3079,2024-03-15 08:35:24.635833+00:00,1.730904
3080,2024-03-15 08:35:24.735666+00:00,1.730904
3081,2024-03-15 08:35:24.835514+00:00,1.730904
3082,2024-03-15 08:35:24.935462+00:00,1.730904
3083,2024-03-15 08:35:25.035883+00:00,1.730904
3084,2024-03-15 08:35:25.135751+00:00,1.730904
3085,2024-03-15 08:35:25.235639+00:00,1.730904
3086,2024-03-15 08:35:25.335984+00:00,1.730904
3087,2024-03-15 08:35:25.435454+00:00,1.730904
3088,2024-03-15 08:35:25.535944+00:00,1.730904
3089,2024-03-15 08:35:25.636054+00:00,1.730904
3090,2024-03-15 08:35:25.735873+00:00,1.730904
3091,2024-03-15 08:35:25.836164+00:00,1.730904
3092,2024-03-15 08:35:25.935543+00:00,1.730904
3093,2024-03-15 08:35:26.036617+00:00,1.730904
3094,2024-03-15 08:35:26.135826+00:00,1.730904
3095,2024-03-15 08:35:26.235983+00:00,1.730904
3096,2024-03-15 08:35:26.336030+00:00,1.730904
3097,2024-03-15 08:35:26.436251+00:00,1.730904
3098,2024-03-15 08:35:26.535070+00:00,1.730904
3099,2024-03-15 08:35:26.635771+00:00,1.730904
3100,2024-03-15 08:35:26.735343+00:00,1.730904
3101,2024-03-15 08:35:26.835686+00:00,1.730904
3102,2024-03-15 08:35:26.953896+00:00,1.734691
3103,2024-03-15 08:35:27.035955+00:00,1.734691
3104,2024-03-15 08:35:27.135970+00:00,1.734691
3105,2024-03-15 08:35:27.235568+00:00,1.734691
3106,2024-03-15 08:35:27.335826+00:00,1.734691
3107,2024-03-15 08:35:27.435789+00:00,1.734691
3108,2024-03-15 08:35:27.535884+00:00,1.734691
3109,2024-03-15 08:35:27.636322+00:00,1.734691
3110,2024-03-15 08:35:27.735861+00:00,1.734691
3111,2024-03-15 08:35:27.835861+00:00,1.734691
3112,2024-03-15 08:35:27.935691+00:00,1.734691
3113,2024-03-15 08:35:28.035760+00:00,1.734691
3114,2024-03-15 08:35:28.135715+00:00,1.734691
3115,2024-03-15 08:35:28.235844+00:00,1.734691
3116,2024-03-15 08:35:28.335948+00:00,1.734691
3117,2024-03-15 08:35:28.435590+00:00,1.734691
3118,2024-03-15 08:35:28.535402+00:00,1.734691
3119,2024-03-15 08:35:28.635422+00:00,1.734691
3120,2024-03-15 08:35:28.753611+00:00,1.737687
3121,2024-03-15 08:35:28.836232+00:00,1.737687
3122,2024-03-15 08:35:28.935770+00:00,1.737687
3123,2024-03-15 08:35:29.035772+00:00,1.737687
3124,2024-03-15 08:35:29.135876+00:00,1.737687
3125,2024-03-15 08:35:29.235704+00:00,1.737687
3126,2024-03-15 08:35:29.335666+00:00,1.737687
3127,2024-03-15 08:35:29.435685+00:00,1.737687
3128,2024-03-15 08:35:29.535964+00:00,1.737687
3129,2024-03-15 08:35:29.635733+00:00,1.737687
3130,2024-03-15 08:35:29.735916+00:00,1.737687
3131,2024-03-15 08:35:29.836356+00:00,1.737687
3132,2024-03-15 08:35:29.935618+00:00,1.737687
3133,2024-03-15 08:35:30.036105+00:00,1.737687
3134,2024-03-15 08:35:30.135788+00:00,1.737687
3135,2024-03-15 08:35:30.236058+00:00,1.737687
3136,2024-03-15 08:35:30.335705+00:00,1.737687
3137,2024-03-15 08:35:30.435805+00:00,1.737687
3138,2024-03-15 08:35:30.536082+00:00,1.737687
3139,2024-03-15 08:35:30.635811+00:00,1.737687
3140,2024-03-15 08:35:30.735944+00:00,1.737687
3141,2024-03-15 08:35:30.835920+00:00,1.741162
3142,2024-03-15 08:35:30.935567+00:00,1.741162
3143,2024-03-15 08:35:31.035453+00:00,1.741162
3144,2024-03-15 08:35:31.135496+00:00,1.741162
3145,2024-03-15 08:35:31.235400+00:00,1.741162
3146,2024-03-15 08:35:31.335767+00:00,1.741162
3147,2024-03-15 08:35:31.435653+00:00,1.741162
3148,2024-03-15 08:35:31.535574+00:00,1.741162
3149,2024-03-15 08:35:31.635919+00:00,1.741162
3150,2024-03-15 08:35:31.735053+00:00,1.741162
3151,2024-03-15 08:35:31.835615+00:00,1.741162
3152,2024-03-15 08:35:31.935535+00:00,1.741162
3153,2024-03-15 08:35:32.035969+00:00,1.741162
3154,2024-03-15 08:35:32.135564+00:00,1.741162
3155,2024-03-15 08:35:32.235427+00:00,1.741162
3156,2024-03-15 08:35:32.335701+00:00,1.741162
3157,2024-03-15 08:35:32.435495+00:00,1.741162
3158,2024-03-15 08:35:32.535301+00:00,1.741162
3159,2024-03-15 08:35:32.635422+00:00,1.741162
3160,2024-03-15 08:35:32.735770+00:00,1.741162
3161,2024-03-15 08:35:32.835545+00:00,1.741162
3162,2024-03-15 08:35:32.935171+00:00,1.741162
3163,2024-03-15 08:35:33.035891+00:00,1.741162
3164,2024-03-15 08:35:33.135335+00:00,1.741162
3165,2024-03-15 08:35:33.235567+00:00,1.741162
3166,2024-03-15 08:35:33.335366+00:00,1.741162
3167,2024-03-15 08:35:33.435561+00:00,1.741162
3168,2024-03-15 08:35:33.535321+00:00,1.741162
3169,2024-03-15 08:35:33.635480+00:00,1.741162
3170,2024-03-15 08:35:33.735481+00:00,1.741162
3171,2024-03-15 08:35:33.835473+00:00,1.741162
3172,2024-03-15 08:35:33.935758+00:00,1.741162
3173,2024-03-15 08:35:34.035456+00:00,1.741162
3174,2024-03-15 08:35:34.135774+00:00,1.741162
3175,2024-03-15 08:35:34.235579+00:00,1.741162
3176,2024-03-15 08:35:34.335675+00:00,1.741162
3177,2024-03-15 08:35:34.435623+00:00,1.741162
3178,2024-03-15 08:35:34.535754+00:00,1.741162
3179,2024-03-15 08:35:34.636026+00:00,1.741162
3180,2024-03-15 08:35:34.735641+00:00,1.741162
3181,2024-03-15 08:35:34.835824+00:00,1.741162
3182,2024-03-15 08:35:34.935365+00:00,1.741162
3183,2024-03-15 08:35:35.035515+00:00,1.741162
3184,2024-03-15 08:35:35.135514+00:00,1.741162
3185,2024-03-15 08:35:35.235847+00:00,1.741162
3186,2024-03-15 08:35:35.335951+00:00,1.741162
3187,2024-03-15 08:35:35.436222+00:00,1.741162
3188,2024-03-15 08:35:35.535171+00:00,1.741162
3189,2024-03-15 08:35:35.635909+00:00,1.741162
3190,2024-03-15 08:35:35.735697+00:00,1.741162
3191,2024-03-15 08:35:35.835644+00:00,1.741162
3192,2024-03-15 08:35:35.935453+00:00,1.741162
3193,2024-03-15 08:35:36.035400+00:00,1.741162
3194,2024-03-15 08:35:36.135899+00:00,1.741162
3195,2024-03-15 08:35:36.235356+00:00,1.741162
3196,2024-03-15 08:35:36.335771+00:00,1.741162
3197,2024-03-15 08:35:36.435121+00:00,1.741162
3198,2024-03-15 08:35:36.535658+00:00,1.741162
3199,2024-03-15 08:35:36.636042+00:00,1.741162
3200,2024-03-15 08:35:36.735355+00:00,1.741162
3201,2024-03-15 08:35:36.835445+00:00,1.741162
3202,2024-03-15 08:35:36.934786+00:00,1.741162
3203,2024-03-15 08:35:37.035374+00:00,1.741162
3204,2024-03-15 08:35:37.135713+00:00,1.741162
3205,2024-03-15 08:35:37.235869+00:00,1.741162
3206,2024-03-15 08:35:37.335788+00:00,1.741162
3207,2024-03-15 08:35:37.435456+00:00,1.741162
3208,2024-03-15 08:35:37.535602+00:00,1.741162
3209,2024-03-15 08:35:37.635188+00:00,1.741162
3210,2024-03-15 08:35:37.736058+00:00,1.741162
3211,2024-03-15 08:35:37.836211+00:00,1.741162
3212,2024-03-15 08:35:37.935524+00:00,1.741162
3213,2024-03-15 08:35:38.053669+00:00,1.74414
3214,2024-03-15 08:35:38.135747+00:00,1.74414
3215,2024-03-15 08:35:38.236054+00:00,1.74414
3216,2024-03-15 08:35:38.335387+00:00,1.74414
3217,2024-03-15 08:35:38.435241+00:00,1.74414
3218,2024-03-15 08:35:38.535477+00:00,1.74414
3219,2024-03-15 08:35:38.635648+00:00,1.74414
3220,2024-03-15 08:35:38.735608+00:00,1.74414
3221,2024-03-15 08:35:38.835724+00:00,1.74414
3222,2024-03-15 08:35:38.936103+00:00,1.74414
3223,2024-03-15 08:35:39.035519+00:00,1.74414
3224,2024-03-15 08:35:39.135406+00:00,1.74414
3225,2024-03-15 08:35:39.235664+00:00,1.74414
3226,2024-03-15 08:35:39.335384+00:00,1.74414
3227,2024-03-15 08:35:39.435538+00:00,1.74414
3228,2024-03-15 08:35:39.536069+00:00,1.74414
3229,2024-03-15 08:35:39.635394+00:00,1.74414
3230,2024-03-15 08:35:39.735219+00:00,1.74414
3231,2024-03-15 08:35:39.835367+00:00,1.74414
3232,2024-03-15 08:35:39.935724+00:00,1.74414
3233,2024-03-15 08:35:40.035920+00:00,1.74414
3234,2024-03-15 08:35:40.135725+00:00,1.74414
3235,2024-03-15 08:35:40.235561+00:00,1.74414
3236,2024-03-15 08:35:40.335574+00:00,1.74414
3237,2024-03-15 08:35:40.435600+00:00,1.74414
3238,2024-03-15 08:35:40.535692+00:00,1.74414
3239,2024-03-15 08:35:40.635314+00:00,1.74414
3240,2024-03-15 08:35:40.735500+00:00,1.74414
3241,2024-03-15 08:35:40.836115+00:00,1.74414
3242,2024-03-15 08:35:40.935645+00:00,1.74414
3243,2024-03-15 08:35:41.035521+00:00,1.74414
3244,2024-03-15 08:35:41.135589+00:00,1.74414
3245,2024-03-15 08:35:41.235107+00:00,1.74414
3246,2024-03-15 08:35:41.335743+00:00,1.74414
3247,2024-03-15 08:35:41.435349+00:00,1.74414
3248,2024-03-15 08:35:41.535243+00:00,1.74414
3249,2024-03-15 08:35:41.635683+00:00,1.74414
3250,2024-03-15 08:35:41.736321+00:00,1.74414
3251,2024-03-15 08:35:41.836006+00:00,1.74414
3252,2024-03-15 08:35:41.935494+00:00,1.74414
3253,2024-03-15 08:35:42.034518+00:00,1.74414
3254,2024-03-15 08:35:42.134929+00:00,1.74414
3255,2024-03-15 08:35:42.235261+00:00,1.74414
3256,2024-03-15 08:35:42.335924+00:00,1.74414
3257,2024-03-15 08:35:42.435454+00:00,1.74414
3258,2024-03-15 08:35:42.535244+00:00,1.74414
3259,2024-03-15 08:35:42.635581+00:00,1.74414
3260,2024-03-15 08:35:42.735460+00:00,1.74414
3261,2024-03-15 08:35:42.835215+00:00,1.74414
3262,2024-03-15 08:35:42.935307+00:00,1.74414
3263,2024-03-15 08:35:43.035238+00:00,1.74414
3264,2024-03-15 08:35:43.135822+00:00,1.74414
3265,2024-03-15 08:35:43.235269+00:00,1.74414
3266,2024-03-15 08:35:43.335581+00:00,1.74414
3267,2024-03-15 08:35:43.435065+00:00,1.74414
3268,2024-03-15 08:35:43.535565+00:00,1.74414
3269,2024-03-15 08:35:43.635575+00:00,1.74414
3270,2024-03-15 08:35:43.753128+00:00,1.747335
3271,2024-03-15 08:35:43.835488+00:00,1.747335
3272,2024-03-15 08:35:43.935366+00:00,1.747335
3273,2024-03-15 08:35:44.035540+00:00,1.747335
3274,2024-03-15 08:35:44.135297+00:00,1.747335
3275,2024-03-15 08:35:44.235211+00:00,1.747335
3276,2024-03-15 08:35:44.335563+00:00,1.747335
3277,2024-03-15 08:35:44.435394+00:00,1.747335
3278,2024-03-15 08:35:44.535482+00:00,1.747335
3279,2024-03-15 08:35:44.635827+00:00,1.747335
3280,2024-03-15 08:35:44.735459+00:00,1.747335
3281,2024-03-15 08:35:44.835323+00:00,1.747335
3282,2024-03-15 08:35:44.935307+00:00,1.747335
3283,2024-03-15 08:35:45.035346+00:00,1.747335
3284,2024-03-15 08:35:45.135325+00:00,1.747335
3285,2024-03-15 08:35:45.234887+00:00,1.747335
3286,2024-03-15 08:35:45.335107+00:00,1.747335
3287,2024-03-15 08:35:45.435356+00:00,1.747335
3288,2024-03-15 08:35:45.535258+00:00,1.747335
3289,2024-03-15 08:35:45.635778+00:00,1.747335
3290,2024-03-15 08:35:45.735622+00:00,1.747335
3291,2024-03-15 08:35:45.835638+00:00,1.744227
3292,2024-03-15 08:35:45.935145+00:00,1.744227
3293,2024-03-15 08:35:46.035079+00:00,1.744227
3294,2024-03-15 08:35:46.135245+00:00,1.744227
3295,2024-03-15 08:35:46.235042+00:00,1.744227
3296,2024-03-15 08:35:46.335247+00:00,1.744227
3297,2024-03-15 08:35:46.434995+00:00,1.744227
3298,2024-03-15 08:35:46.534935+00:00,1.744227
3299,2024-03-15 08:35:46.634895+00:00,1.744227
3300,2024-03-15 08:35:46.735035+00:00,1.744227
3301,2024-03-15 08:35:46.835182+00:00,1.744227
3302,2024-03-15 08:35:46.935249+00:00,1.744227
3303,2024-03-15 08:35:47.035400+00:00,1.744227
3304,2024-03-15 08:35:47.135382+00:00,1.744227
3305,2024-03-15 08:35:47.234908+00:00,1.744227
3306,2024-03-15 08:35:47.335531+00:00,1.744227
3307,2024-03-15 08:35:47.435397+00:00,1.744227
3308,2024-03-15 08:35:47.535168+00:00,1.744227
3309,2024-03-15 08:35:47.635517+00:00,1.747834
3310,2024-03-15 08:35:47.735242+00:00,1.747834
3311,2024-03-15 08:35:47.835481+00:00,1.747834
3312,2024-03-15 08:35:47.935095+00:00,1.747834
3313,2024-03-15 08:35:48.035096+00:00,1.747834
3314,2024-03-15 08:35:48.134909+00:00,1.747834
3315,2024-03-15 08:35:48.235123+00:00,1.747834
3316,2024-03-15 08:35:48.335227+00:00,1.747834
3317,2024-03-15 08:35:48.435570+00:00,1.747834
3318,2024-03-15 08:35:48.535034+00:00,1.747834
3319,2024-03-15 08:35:48.635223+00:00,1.747834
3320,2024-03-15 08:35:48.735355+00:00,1.747834
3321,2024-03-15 08:35:48.835048+00:00,1.747834
3322,2024-03-15 08:35:48.935559+00:00,1.747834
3323,2024-03-15 08:35:49.035767+00:00,1.747834
3324,2024-03-15 08:35:49.135520+00:00,1.750897
3325,2024-03-15 08:35:49.235326+00:00,1.750897
3326,2024-03-15 08:35:49.336027+00:00,1.750897
3327,2024-03-15 08:35:49.435264+00:00,1.750897
3328,2024-03-15 08:35:49.535202+00:00,1.750897
3329,2024-03-15 08:35:49.635188+00:00,1.750897
3330,2024-03-15 08:35:49.735350+00:00,1.750897
3331,2024-03-15 08:35:49.835509+00:00,1.750897
3332,2024-03-15 08:35:49.935582+00:00,1.750897
3333,2024-03-15 08:35:50.035208+00:00,1.750897
3334,2024-03-15 08:35:50.135060+00:00,1.750897
3335,2024-03-15 08:35:50.235156+00:00,1.750897
3336,2024-03-15 08:35:50.335551+00:00,1.750897
3337,2024-03-15 08:35:50.435076+00:00,1.750897
3338,2024-03-15 08:35:50.535230+00:00,1.750897
3339,2024-03-15 08:35:50.635434+00:00,1.750897
3340,2024-03-15 08:35:50.735772+00:00,1.750897
3341,2024-03-15 08:35:50.838653+00:00,1.750897
3342,2024-03-15 08:35:50.935230+00:00,1.750897
3343,2024-03-15 08:35:51.035333+00:00,1.750897
3344,2024-03-15 08:35:51.134883+00:00,1.750897
3345,2024-03-15 08:35:51.235264+00:00,1.750897
3346,2024-03-15 08:35:51.335952+00:00,1.750897
